,area,business_code,value
39534,236100,Q,12.0
39535,236200,Q,
39536,236300,Q,105.0
39537,236401,Q,24.0
39538,236500,Q,192.0
39539,236600,Q,60.0
39540,236701,Q,72.0
39541,236800,Q,204.0
39542,236900,Q,30.0
39543,237001,Q,204.0
39544,237100,Q,135.0
39545,237200,Q,132.0
39546,237300,Q,138.0
39547,237401,Q,39.0
39548,237500,Q,183.0
39549,237600,Q,291.0
39550,237700,Q,30.0
39551,237800,Q,249.0
39552,237900,Q,78.0
39553,238000,Q,180.0
39554,238100,Q,153.0
39555,238200,Q,
39556,238300,Q,129.0
39557,238400,Q,180.0
39558,238500,Q,225.0
39559,238600,Q,99.0
39560,238700,Q,
39561,238800,Q,120.0
39562,238900,Q,18.0
39563,239000,Q,132.0
39564,239100,Q,156.0
39565,239200,Q,207.0
39566,239300,Q,204.0
39567,239401,Q,42.0
39568,239500,Q,120.0
39569,239600,Q,102.0
39570,239701,Q,
39571,239801,Q,132.0
39572,239900,Q,42.0
39573,240000,Q,111.0
39574,240100,Q,171.0
39575,240201,Q,186.0
39576,240300,Q,177.0
39577,240401,Q,150.0
39578,240500,Q,138.0
39579,240601,Q,114.0
39580,240602,Q,114.0
39581,240700,Q,168.0
39582,240801,Q,78.0
39583,240802,Q,156.0
39584,240900,Q,96.0
39585,241000,Q,186.0
39586,241100,Q,108.0
39587,241200,Q,33.0
39588,241300,Q,93.0
39589,241400,Q,132.0
39590,241500,Q,204.0
39591,241600,Q,132.0
39592,241700,Q,123.0
39593,241800,Q,138.0
39594,241900,Q,141.0
39595,242000,Q,165.0
39596,242100,Q,123.0
39597,242200,Q,96.0
39598,242300,Q,72.0
39599,242400,Q,135.0
39600,242500,Q,153.0
39601,242600,Q,177.0
39602,242700,Q,51.0
39603,242800,Q,96.0
39604,242900,Q,126.0
39605,243000,Q,42.0
39606,243100,Q,15.0
39607,243200,Q,186.0
39608,243300,Q,63.0
39609,243400,Q,177.0
39610,243500,Q,99.0
39611,243600,Q,138.0
39612,243700,Q,57.0
39613,243800,Q,63.0
39614,243900,Q,33.0
39615,244000,Q,123.0
39616,244100,Q,222.0
39617,244200,Q,165.0
39618,244300,Q,69.0
39619,244400,Q,135.0
39620,244500,Q,141.0
39621,244600,Q,177.0
39622,244700,Q,177.0
39623,244800,Q,120.0
39624,244900,Q,222.0
39625,245000,Q,117.0
39626,245100,Q,204.0
39627,245200,Q,165.0
39628,245300,Q,75.0
39629,245400,Q,174.0
39630,245500,Q,129.0
39631,245600,Q,186.0
39632,245700,Q,6.0
39633,245800,Q,87.0
39634,245900,Q,141.0
39635,246001,Q,81.0
39636,246002,Q,132.0
39637,246100,Q,147.0
39638,246200,Q,147.0
39639,246300,Q,105.0
39640,246400,Q,135.0
39641,246500,Q,
39642,246600,Q,192.0
39643,246700,Q,87.0
39644,246800,Q,15.0
39645,246900,Q,219.0
39646,247000,Q,219.0
39647,247100,Q,99.0
39648,247200,Q,126.0
39649,247300,Q,168.0
39650,247400,Q,138.0
39651,247501,Q,27.0
39652,247600,Q,174.0
39653,247700,Q,171.0
39654,247800,Q,156.0
39655,247900,Q,156.0
39656,248000,Q,114.0
39657,248101,Q,216.0
39658,248102,Q,39.0
39659,248200,Q,12.0
39660,248301,Q,174.0
39661,248400,Q,159.0
39662,248500,Q,87.0
39663,248600,Q,159.0
39664,248701,Q,135.0
39665,248800,Q,111.0
39666,248900,Q,153.0
39667,249000,Q,75.0
39668,249101,Q,90.0
39669,249200,Q,75.0
39670,249300,Q,96.0
39671,249401,Q,120.0
39672,249402,Q,144.0
39673,249501,Q,159.0
39674,249600,Q,156.0
39675,249701,Q,117.0
39676,249702,Q,135.0
39677,249800,Q,96.0
39678,249900,Q,96.0
39679,250000,Q,126.0
39680,250100,Q,96.0
39681,250200,Q,84.0
39682,250300,Q,165.0
39683,250401,Q,114.0
39684,250500,Q,81.0
39685,250600,Q,180.0
39686,250700,Q,36.0
39687,250800,Q,138.0
39688,250901,Q,111.0
39689,250902,Q,54.0
39690,251000,Q,42.0
39691,251100,Q,87.0
39692,251200,Q,135.0
39693,251300,Q,36.0
39694,251400,Q,108.0
39695,251500,Q,114.0
39696,251601,Q,24.0
39697,251602,Q,108.0
39698,251700,Q,135.0
39699,251800,Q,84.0
39700,251900,Q,147.0
39701,252001,Q,129.0
39702,252002,Q,78.0
39703,252100,Q,123.0
39704,252200,Q,111.0
39705,252300,Q,60.0
39706,252400,Q,186.0
39707,252501,Q,138.0
39708,252502,Q,84.0
39709,252600,Q,84.0
39710,252700,Q,153.0
39711,252800,Q,213.0
39712,252900,Q,219.0
39713,253000,Q,336.0
39714,253101,Q,102.0
39715,253102,Q,132.0
39716,253200,Q,51.0
39717,253300,Q,312.0
39718,253400,Q,69.0
39719,253501,Q,84.0
39720,253600,Q,348.0
39721,253700,Q,180.0
39722,253800,Q,231.0
39723,253900,Q,81.0
39724,254000,Q,237.0
39725,254100,Q,69.0
39726,254200,Q,114.0
39727,254300,Q,168.0
39728,254401,Q,108.0
39729,254500,Q,69.0
39730,254600,Q,81.0
39731,254700,Q,87.0
39732,254800,Q,138.0
39733,254900,Q,156.0
39734,255000,Q,
39735,255100,Q,177.0
39736,255200,Q,90.0
39737,255300,Q,60.0
39738,255401,Q,87.0
39739,255501,Q,69.0
39740,255601,Q,99.0
39741,255700,Q,132.0
39742,255800,Q,126.0
39743,255900,Q,48.0
39744,256000,Q,99.0
39745,256100,Q,111.0
39746,256200,Q,282.0
39747,256301,Q,180.0
39748,256400,Q,171.0
39749,256500,Q,54.0
39750,256600,Q,69.0
39751,256700,Q,87.0
39752,256800,Q,81.0
39753,256900,Q,132.0
39754,257000,Q,60.0
39755,257100,Q,147.0
39756,257200,Q,27.0
39757,257300,Q,72.0
39758,257400,Q,30.0
39759,257500,Q,120.0
39760,257600,Q,
39761,257700,Q,126.0
39762,257801,Q,39.0
39763,257901,Q,45.0
39764,258000,Q,
39765,258100,Q,
39766,258200,Q,
39767,258300,Q,
39768,258400,Q,
39769,258500,Q,
39770,258600,Q,
39771,258700,Q,
39772,258800,Q,
39773,258900,Q,
39774,259000,Q,
39775,259100,Q,
39776,259200,Q,
39777,259300,Q,
39778,259400,Q,
39779,259500,Q,
39780,259600,Q,
39781,259700,Q,
39782,259800,Q,
39783,259900,Q,
39784,300200,Q,
39785,300301,Q,114.0
39786,300401,Q,
39787,300500,Q,60.0
39788,300601,Q,78.0
39789,300700,Q,39.0
39790,300801,Q,66.0
39791,300900,Q,75.0
39792,301000,Q,78.0
39793,301101,Q,81.0
39794,301200,Q,90.0
39795,301301,Q,117.0
39796,301401,Q,
39797,301500,Q,60.0
39798,301601,Q,132.0
39799,301602,Q,57.0
39800,301703,Q,51.0
39801,301704,Q,66.0
39802,301800,Q,42.0
39803,301900,Q,
39804,302000,Q,3.0
39805,302101,Q,51.0
39806,302201,Q,39.0
39807,302300,Q,117.0
39808,302400,Q,156.0
39809,302500,Q,42.0
39810,302600,Q,99.0
39811,302701,Q,27.0
39812,302800,Q,120.0
39813,302900,Q,117.0
39814,303001,Q,48.0
39815,303100,Q,111.0
39816,303200,Q,105.0
39817,303300,Q,135.0
39818,303400,Q,81.0
39819,303500,Q,21.0
39820,303600,Q,126.0
39821,303701,Q,
39822,303800,Q,51.0
39823,303901,Q,3.0
39824,304000,Q,
39825,304100,Q,168.0
39826,304200,Q,99.0
39827,304300,Q,195.0
39828,304400,Q,126.0
39829,304500,Q,168.0
39830,304600,Q,171.0
39831,304700,Q,27.0
39832,304800,Q,174.0
39833,304900,Q,93.0
39834,305000,Q,138.0
39835,305100,Q,204.0
39836,305200,Q,108.0
39837,305300,Q,210.0
39838,305400,Q,144.0
39839,305500,Q,96.0
39840,305600,Q,177.0
39841,305700,Q,
39842,305800,Q,168.0
39843,305900,Q,264.0
39844,306000,Q,216.0
39845,306100,Q,63.0
39846,306200,Q,117.0
39847,306301,Q,57.0
39848,306401,Q,
39849,306501,Q,54.0
39850,306600,Q,60.0
39851,306701,Q,57.0
39852,306801,Q,111.0
39853,306900,Q,69.0
39854,307000,Q,54.0
39855,307100,Q,78.0
39856,307200,Q,33.0
39857,307301,Q,66.0
39858,307400,Q,42.0
39859,307501,Q,198.0
39860,307601,Q,132.0
39861,307700,Q,84.0
39862,307801,Q,126.0
39863,307802,Q,45.0
39864,307900,Q,48.0
39865,308000,Q,87.0
39866,308100,Q,108.0
39867,308200,Q,144.0
39868,308300,Q,147.0
39869,308400,Q,132.0
39870,308500,Q,21.0
39871,308600,Q,138.0
39872,308700,Q,
39873,308800,Q,54.0
39874,308900,Q,96.0
39875,309000,Q,27.0
39876,309101,Q,
39877,309201,Q,90.0
39878,309300,Q,81.0
39879,309400,Q,114.0
39880,309500,Q,39.0
39881,309600,Q,30.0
39882,309700,Q,18.0
39883,309800,Q,48.0
39884,309900,Q,51.0
39885,310000,Q,72.0
39886,310101,Q,96.0
39887,310102,Q,
39888,310200,Q,60.0
39889,310300,Q,84.0
39890,310400,Q,84.0
39891,310500,Q,96.0
39892,310600,Q,54.0
39893,310700,Q,75.0
39894,310801,Q,48.0
39895,310901,Q,39.0
39896,311000,Q,33.0
39897,311101,Q,21.0
39898,311200,Q,3.0
39899,311300,Q,6.0
39900,311401,Q,84.0
39901,311501,Q,159.0
39902,311600,Q,
39903,311701,Q,66.0
39904,311800,Q,15.0
39905,311900,Q,9.0
39906,312001,Q,12.0
39907,312100,Q,9.0
39908,312200,Q,24.0
39909,312300,Q,30.0
39910,312400,Q,42.0
39911,312500,Q,27.0
39912,312600,Q,42.0
39913,312700,Q,36.0
39914,312801,Q,111.0
39915,312901,Q,93.0
39916,313000,Q,30.0
39917,313100,Q,54.0
39918,313200,Q,99.0
39919,313300,Q,87.0
39920,313400,Q,87.0
39921,313500,Q,87.0
39922,313600,Q,60.0
39923,313700,Q,108.0
39924,313801,Q,63.0
39925,313900,Q,105.0
39926,314000,Q,129.0
39927,314100,Q,57.0
39928,314200,Q,78.0
39929,314301,Q,51.0
39930,314400,Q,
39931,314501,Q,114.0
39932,314600,Q,126.0
39933,314701,Q,18.0
39934,314702,Q,72.0
39935,314703,Q,54.0
39936,314801,Q,75.0
39937,314802,Q,66.0
39938,314900,Q,87.0
39939,315001,Q,39.0
39940,315100,Q,45.0
39941,315200,Q,36.0
39942,315301,Q,162.0
39943,315400,Q,237.0
39944,315500,Q,57.0
39945,315601,Q,57.0
39946,315700,Q,102.0
39947,315800,Q,96.0
39948,315901,Q,234.0
39949,316000,Q,54.0
39950,316100,Q,102.0
39951,316200,Q,99.0
39952,316300,Q,6.0
39953,316401,Q,12.0
39954,316500,Q,18.0
39955,316600,Q,150.0
39956,316700,Q,9.0
39957,316800,Q,27.0
39958,316900,Q,114.0
39959,317000,Q,60.0
39960,317100,Q,36.0
39961,317201,Q,48.0
39962,317301,Q,195.0
39963,317400,Q,168.0
39964,317501,Q,48.0
39965,317600,Q,69.0
39966,317701,Q,84.0
39967,317800,Q,216.0
39968,317900,Q,225.0
39969,318000,Q,150.0
39970,318100,Q,87.0
39971,318200,Q,45.0
39972,318300,Q,147.0
39973,318401,Q,24.0
39974,318402,Q,18.0
39975,318501,Q,96.0
39976,318600,Q,138.0
39977,318700,Q,135.0
39978,318800,Q,132.0
39979,318901,Q,66.0
39980,319000,Q,126.0
39981,319101,Q,15.0
39982,319200,Q,198.0
39983,319300,Q,165.0
39984,319400,Q,114.0
39985,319500,Q,111.0
39986,319600,Q,180.0
39987,319700,Q,141.0
39988,319800,Q,99.0
39989,319900,Q,174.0
39990,320000,Q,6.0
39991,320100,Q,192.0
39992,320200,Q,156.0
39993,320300,Q,96.0
39994,320400,Q,6.0
39995,320501,Q,174.0
39996,320600,Q,156.0
39997,320700,Q,147.0
39998,320800,Q,153.0
39999,320900,Q,162.0
40000,321000,Q,210.0
40001,321101,Q,120.0
40002,321102,Q,63.0
40003,321200,Q,57.0
40004,321301,Q,135.0
40005,321302,Q,138.0
40006,321400,Q,219.0
40007,321500,Q,126.0
40008,321600,Q,144.0
40009,321701,Q,141.0
40010,321800,Q,99.0
40011,321901,Q,72.0
40012,322000,Q,69.0
40013,322100,Q,147.0
40014,322200,Q,171.0
40015,322300,Q,18.0
40016,322400,Q,156.0
40017,322500,Q,63.0
40018,322600,Q,141.0
40019,322700,Q,111.0
40020,322800,Q,75.0
40021,322900,Q,147.0
40022,323000,Q,231.0
40023,323100,Q,228.0
40024,323200,Q,123.0
40025,323300,Q,171.0
40026,323400,Q,252.0
40027,323500,Q,12.0
40028,323600,Q,69.0
40029,323700,Q,219.0
40030,323800,Q,156.0
40031,323900,Q,165.0
40032,324001,Q,132.0
40033,324100,Q,45.0
40034,324200,Q,
40035,324300,Q,192.0
40036,324400,Q,234.0
40037,324501,Q,225.0
40038,324502,Q,75.0
40039,324600,Q,144.0
40040,324700,Q,33.0
40041,324800,Q,258.0
40042,324900,Q,6.0
40043,325000,Q,195.0
40044,325100,Q,225.0
40045,325200,Q,78.0
40046,325301,Q,108.0
40047,325302,Q,249.0
40048,325400,Q,183.0
40049,325500,Q,
40050,325601,Q,204.0
40051,325700,Q,102.0
40052,325800,Q,207.0
40053,325900,Q,162.0
40054,326000,Q,87.0
40055,326100,Q,180.0
40056,326200,Q,
40057,326301,Q,177.0
40058,326400,Q,
40059,326500,Q,135.0
40060,326600,Q,9.0
40061,326701,Q,195.0
40062,326800,Q,168.0
40063,326900,Q,213.0
40064,327000,Q,228.0
40065,327100,Q,63.0
40066,327200,Q,225.0
40067,327301,Q,168.0
40068,327400,Q,279.0
40069,327500,Q,138.0
40070,327600,Q,246.0
40071,327700,Q,192.0
40072,327800,Q,87.0
40073,327901,Q,177.0
40074,327902,Q,189.0
40075,328001,Q,135.0
40076,328100,Q,21.0
40077,328200,Q,150.0
40078,328300,Q,168.0
40079,328400,Q,159.0
40080,328500,Q,171.0
40081,328600,Q,177.0
40082,328700,Q,78.0
40083,328800,Q,12.0
40084,328900,Q,282.0
40085,329001,Q,54.0
40086,329002,Q,66.0
40087,329100,Q,234.0
40088,329200,Q,174.0
40089,329300,Q,132.0
40090,329400,Q,147.0
40091,329500,Q,132.0
40092,329600,Q,90.0
40093,329700,Q,192.0
40094,329800,Q,138.0
40095,329900,Q,150.0
40096,330000,Q,144.0
40097,330100,Q,192.0
40098,330200,Q,159.0
40099,330300,Q,198.0
40100,330400,Q,168.0
40101,330500,Q,123.0
40102,330600,Q,147.0
40103,330700,Q,
40104,330800,Q,144.0
40105,330900,Q,90.0
40106,331000,Q,60.0
40107,331100,Q,183.0
40108,331200,Q,162.0
40109,331300,Q,225.0
40110,331400,Q,168.0
40111,331500,Q,27.0
40112,331600,Q,6.0
40113,331700,Q,201.0
40114,331801,Q,66.0
40115,331900,Q,129.0
40116,332000,Q,231.0
40117,332100,Q,126.0
40118,332200,Q,72.0
40119,332301,Q,
40120,332400,Q,141.0
40121,332501,Q,174.0
40122,332601,Q,
40123,332700,Q,255.0
40124,332801,Q,6.0
40125,332901,Q,93.0
40126,333000,Q,
40127,333100,Q,66.0
40128,333201,Q,21.0
40129,333300,Q,30.0
40130,333400,Q,
40131,333500,Q,21.0
40132,333600,Q,3.0
40133,333700,Q,30.0
40134,333800,Q,21.0
40135,333901,Q,48.0
40136,334001,Q,111.0
40137,334100,Q,60.0
40138,334200,Q,42.0
40139,334300,Q,21.0
40140,334400,Q,63.0
40141,334501,Q,123.0
40142,334601,Q,99.0
40143,334700,Q,15.0
40144,334801,Q,
40145,334901,Q,189.0
40146,335001,Q,84.0
40147,335101,Q,144.0
40148,335201,Q,93.0
40149,335202,Q,99.0
40150,335301,Q,75.0
40151,335302,Q,99.0
40152,335400,Q,54.0
40153,335501,Q,237.0
40154,335502,Q,270.0
40155,335600,Q,84.0
40156,335701,Q,117.0
40157,335702,Q,150.0
40158,335800,Q,33.0
40159,335901,Q,69.0
40160,336001,Q,99.0
40161,336002,Q,39.0
40162,336101,Q,162.0
40163,336102,Q,108.0
40164,336200,Q,78.0
40165,336301,Q,57.0
40166,336400,Q,27.0
40167,336500,Q,
40168,336600,Q,3.0
40169,336701,Q,36.0
40170,336800,Q,39.0
40171,336901,Q,54.0
40172,337000,Q,42.0
40173,337100,Q,75.0
40174,337200,Q,30.0
40175,337301,Q,24.0
40176,337400,Q,96.0
40177,337500,Q,90.0
40178,337600,Q,42.0
40179,337700,Q,39.0
40180,337800,Q,102.0
40181,337900,Q,57.0
40182,338000,Q,3.0
40183,338100,Q,39.0
40184,338200,Q,60.0
40185,338300,Q,78.0
40186,338401,Q,84.0
40187,338501,Q,108.0
40188,338600,Q,3.0
40189,338700,Q,51.0
40190,338800,Q,42.0
40191,338901,Q,171.0
40192,339002,Q,63.0
40193,339100,Q,63.0
40194,339200,Q,63.0
40195,339300,Q,99.0
40196,339400,Q,75.0
40197,339500,Q,42.0
40198,339600,Q,84.0
40199,339700,Q,96.0
40200,339800,Q,51.0
40201,339900,Q,93.0
40202,340000,Q,144.0
40203,340100,Q,117.0
40204,340200,Q,78.0
40205,340300,Q,96.0
40206,340400,Q,150.0
40207,340500,Q,75.0
40208,340601,Q,114.0
40209,340700,Q,183.0
40210,340801,Q,126.0
40211,340900,Q,
40212,341000,Q,135.0
40213,341101,Q,15.0
40214,341201,Q,12.0
40215,341300,Q,138.0
40216,341400,Q,81.0
40217,341501,Q,6.0
40218,341600,Q,
40219,341700,Q,
40220,341801,Q,24.0
40221,341900,Q,21.0
40222,342000,Q,21.0
40223,342100,Q,21.0
40224,342200,Q,24.0
40225,342300,Q,33.0
40226,342400,Q,42.0
40227,342500,Q,18.0
40228,342600,Q,24.0
40229,342700,Q,60.0
40230,342800,Q,69.0
40231,342900,Q,
40232,343000,Q,12.0
40233,343100,Q,12.0
40234,343200,Q,
40235,343300,Q,27.0
40236,343400,Q,51.0
40237,343501,Q,54.0
40238,343600,Q,42.0
40239,343700,Q,102.0
40240,343801,Q,42.0
40241,343900,Q,102.0
40242,344000,Q,147.0
40243,344100,Q,60.0
40244,344200,Q,81.0
40245,344300,Q,63.0
40246,344400,Q,12.0
40247,344500,Q,111.0
40248,344600,Q,
40249,344700,Q,39.0
40250,344800,Q,108.0
40251,344900,Q,123.0
40252,345000,Q,126.0
40253,345100,Q,30.0
40254,345200,Q,30.0
40255,345300,Q,102.0
40256,345400,Q,42.0
40257,345500,Q,135.0
40258,345600,Q,117.0
40259,345700,Q,63.0
40260,345800,Q,51.0
40261,345900,Q,9.0
40262,346000,Q,6.0
40263,346100,Q,
40264,346201,Q,15.0
40265,346300,Q,
40266,346400,Q,21.0
40267,346500,Q,
40268,346600,Q,81.0
40269,346701,Q,114.0
40270,346702,Q,48.0
40271,346800,Q,54.0
40272,346901,Q,78.0
40273,347000,Q,42.0
40274,347101,Q,60.0
40275,347201,Q,48.0
40276,347300,Q,3.0
40277,347401,Q,54.0
40278,347501,Q,39.0
40279,347600,Q,
40280,347700,Q,18.0
40281,347801,Q,72.0
40282,347901,Q,99.0
40283,348000,Q,24.0
40284,348100,Q,21.0
40285,348200,Q,15.0
40286,348300,Q,48.0
40287,348400,Q,123.0
40288,348500,Q,18.0
40289,348600,Q,30.0
40290,348700,Q,108.0
40291,348801,Q,84.0
40292,348901,Q,117.0
40293,349000,Q,18.0
40294,349100,Q,114.0
40295,349200,Q,57.0
40296,349300,Q,141.0
40297,349401,Q,111.0
40298,349500,Q,
40299,349601,Q,144.0
40300,349700,Q,156.0
40301,349801,Q,171.0
40302,349900,Q,192.0
40303,350000,Q,186.0
40304,350100,Q,66.0
40305,350201,Q,93.0
40306,350300,Q,147.0
40307,350401,Q,165.0
40308,350500,Q,99.0
40309,350600,Q,117.0
40310,350700,Q,177.0
40311,350801,Q,
40312,350900,Q,192.0
40313,351000,Q,354.0
40314,351100,Q,177.0
40315,351200,Q,99.0
40316,351300,Q,126.0
40317,351400,Q,99.0
40318,351500,Q,216.0
40319,351600,Q,252.0
40320,351700,Q,123.0
40321,351801,Q,117.0
40322,351901,Q,117.0
40323,352000,Q,129.0
40324,352100,Q,159.0
40325,352200,Q,126.0
40326,352300,Q,138.0
40327,352400,Q,81.0
40328,352500,Q,75.0
40329,352600,Q,180.0
40330,352701,Q,102.0
40331,352800,Q,93.0
40332,352900,Q,132.0
40333,353000,Q,81.0
40334,353100,Q,42.0
40335,353200,Q,78.0
40336,353300,Q,234.0
40337,353400,Q,144.0
40338,353500,Q,180.0
40339,353600,Q,147.0
40340,353701,Q,
40341,353800,Q,150.0
40342,353900,Q,57.0
40343,354000,Q,117.0
40344,354100,Q,105.0
40345,354200,Q,192.0
40346,354300,Q,
40347,354400,Q,120.0
40348,354500,Q,135.0
40349,354600,Q,102.0
40350,354701,Q,204.0
40351,354800,Q,204.0
40352,354901,Q,210.0
40353,355000,Q,120.0
40354,355100,Q,81.0
40355,355200,Q,222.0
40356,355300,Q,126.0
40357,355400,Q,150.0
40358,355500,Q,195.0
40359,355600,Q,186.0
40360,355700,Q,123.0
40361,355800,Q,69.0
40362,355900,Q,45.0
40363,356000,Q,21.0
40364,356100,Q,54.0
40365,356200,Q,105.0
40366,356300,Q,54.0
40367,356400,Q,114.0
40368,356500,Q,126.0
40369,356600,Q,69.0
40370,356700,Q,27.0
40371,356800,Q,48.0
40372,356900,Q,
40373,357000,Q,3.0
40374,357100,Q,
40375,357200,Q,
40376,357300,Q,21.0
40377,357400,Q,
40378,357501,Q,57.0
40379,357601,Q,27.0
40380,357700,Q,18.0
40381,357800,Q,
40382,357900,Q,57.0
40383,358000,Q,30.0
40384,358100,Q,21.0
40385,358200,Q,24.0
40386,358300,Q,78.0
40387,358400,Q,84.0
40388,358500,Q,27.0
40389,358600,Q,84.0
40390,358700,Q,54.0
40391,358801,Q,93.0
40392,358900,Q,60.0
40393,359000,Q,48.0
40394,359100,Q,66.0
40395,359201,Q,
40396,359300,Q,6.0
40397,359400,Q,27.0
40398,359500,Q,78.0
40399,359600,Q,48.0
40400,359700,Q,42.0
40401,359800,Q,69.0
40402,359900,Q,129.0
40403,360000,Q,54.0
40404,360100,Q,12.0
40405,360200,Q,57.0
40406,360300,Q,21.0
40407,360400,Q,57.0
40408,360500,Q,72.0
40409,360601,Q,201.0
40410,360701,Q,183.0
40411,360801,Q,51.0
40412,360900,Q,234.0
40413,361000,Q,75.0
40414,361100,Q,162.0
40415,361201,Q,129.0
40416,361300,Q,99.0
40417,361501,Q,219.0
40418,361502,Q,105.0
40419,361601,Q,168.0
40420,361701,Q,192.0
40421,361800,Q,
40422,361900,Q,132.0
40423,362001,Q,90.0
40424,362100,Q,105.0
40425,362201,Q,105.0
40426,362301,Q,72.0
40427,362401,Q,126.0
40428,362402,Q,57.0
40429,362501,Q,246.0
40430,362601,Q,111.0
40431,362901,Q,171.0
40432,363001,Q,105.0
40433,363100,Q,30.0
40434,363201,Q,
40435,363301,Q,66.0
40436,363400,Q,
40437,363500,Q,
40438,363600,Q,
40439,363700,Q,
40440,363800,Q,
40441,363900,Q,
40442,364000,Q,
40443,100100,R,9.0
40444,100200,R,9.0
40445,100301,R,
40446,100400,R,9.0
40447,100500,R,6.0
40448,100600,R,6.0
40449,100700,R,6.0
40450,100800,R,9.0
40451,100900,R,6.0
40452,101000,R,9.0
40453,101101,R,9.0
40454,101200,R,3.0
40455,101300,R,12.0
40456,101400,R,12.0
40457,101500,R,6.0
40458,101600,R,6.0
40459,101700,R,6.0
40460,101801,R,6.0
40461,101900,R,12.0
40462,102000,R,6.0
40463,102100,R,21.0
40464,102201,R,18.0
40465,102300,R,9.0
40466,102401,R,15.0
40467,102501,R,6.0
40468,102600,R,18.0
40469,102700,R,0.0
40470,102801,R,30.0
40471,102900,R,15.0
40472,103000,R,15.0
40473,103101,R,33.0
40474,103200,R,18.0
40475,103301,R,18.0
40476,103401,R,18.0
40477,103501,R,30.0
40478,103600,R,3.0
40479,103700,R,9.0
40480,103800,R,15.0
40481,103900,R,30.0
40482,104000,R,3.0
40483,104101,R,12.0
40484,104200,R,9.0
40485,104301,R,15.0
40486,104400,R,0.0
40487,104501,R,12.0
40488,104600,R,9.0
40489,104700,R,0.0
40490,104800,R,9.0
40491,104900,R,12.0
40492,105001,R,
40493,105101,R,21.0
40494,105200,R,6.0
40495,105300,R,12.0
40496,105400,R,24.0
40497,105500,R,12.0
40498,105601,R,42.0
40499,105700,R,12.0
40500,105800,R,15.0
40501,105901,R,18.0
40502,106000,R,3.0
40503,106100,R,24.0
40504,106201,R,18.0
40505,106301,R,6.0
40506,106401,R,12.0
40507,106501,R,33.0
40508,106600,R,27.0
40509,106700,R,9.0
40510,106800,R,18.0
40511,106901,R,21.0
40512,106902,R,12.0
40513,107000,R,21.0
40514,107100,R,6.0
40515,107200,R,30.0
40516,107300,R,15.0
40517,107401,R,9.0
40518,107501,R,18.0
40519,107600,R,30.0
40520,107700,R,12.0
40521,107800,R,15.0
40522,107901,R,
40523,108000,R,18.0
40524,108100,R,6.0
40525,108200,R,9.0
40526,108300,R,18.0
40527,108400,R,
40528,108500,R,21.0
40529,108601,R,30.0
40530,108701,R,12.0
40531,108800,R,21.0
40532,108900,R,27.0
40533,109003,R,15.0
40534,109004,R,18.0
40535,109101,R,30.0
40536,109200,R,12.0
40537,109301,R,24.0
40538,109400,R,27.0
40539,109500,R,12.0
40540,109600,R,6.0
40541,109700,R,30.0
40542,109800,R,57.0
40543,109900,R,90.0
40544,110000,R,
40545,110100,R,21.0
40546,110201,R,18.0
40547,110300,R,
40548,110400,R,60.0
40549,110501,R,12.0
40550,110600,R,
40551,110700,R,42.0
40552,110800,R,18.0
40553,110900,R,24.0
40554,111000,R,
40555,111100,R,18.0
40556,111200,R,33.0
40557,111300,R,30.0
40558,111400,R,15.0
40559,111500,R,27.0
40560,111601,R,12.0
40561,111602,R,30.0
40562,111700,R,36.0
40563,111801,R,30.0
40564,111901,R,12.0
40565,112001,R,
40566,112101,R,12.0
40567,112102,R,3.0
40568,112200,R,6.0
40569,112301,R,12.0
40570,112401,R,33.0
40571,112500,R,30.0
40572,112600,R,21.0
40573,112701,R,30.0
40574,112702,R,9.0
40575,112800,R,9.0
40576,112901,R,12.0
40577,112902,R,15.0
40578,113000,R,36.0
40579,113101,R,18.0
40580,113201,R,24.0
40581,113300,R,48.0
40582,113401,R,24.0
40583,113402,R,24.0
40584,113500,R,21.0
40585,113600,R,27.0
40586,113700,R,
40587,113800,R,12.0
40588,113900,R,30.0
40589,114000,R,60.0
40590,114101,R,18.0
40591,114102,R,12.0
40592,114201,R,18.0
40593,114300,R,9.0
40594,114400,R,30.0
40595,114500,R,30.0
40596,114600,R,24.0
40597,114701,R,24.0
40598,114801,R,24.0
40599,114901,R,24.0
40600,114902,R,30.0
40601,115001,R,42.0
40602,115002,R,15.0
40603,115100,R,27.0
40604,115200,R,27.0
40605,115300,R,24.0
40606,115400,R,15.0
40607,115501,R,27.0
40608,115601,R,24.0
40609,115700,R,24.0
40610,115800,R,30.0
40611,115901,R,30.0
40612,116000,R,18.0
40613,116101,R,30.0
40614,116200,R,33.0
40615,116300,R,9.0
40616,116401,R,18.0
40617,116500,R,30.0
40618,116601,R,39.0
40619,116701,R,39.0
40620,116801,R,33.0
40621,116900,R,24.0
40622,117001,R,42.0
40623,117002,R,6.0
40624,117003,R,0.0
40625,117100,R,24.0
40626,117201,R,30.0
40627,117202,R,24.0
40628,117300,R,9.0
40629,117400,R,15.0
40630,117500,R,33.0
40631,117600,R,15.0
40632,117700,R,30.0
40633,117800,R,24.0
40634,117900,R,48.0
40635,118001,R,18.0
40636,118100,R,24.0
40637,118200,R,30.0
40638,118300,R,24.0
40639,118400,R,36.0
40640,118501,R,9.0
40641,118502,R,18.0
40642,118600,R,9.0
40643,118700,R,30.0
40644,118800,R,
40645,118900,R,54.0
