,area,income,value
9816,128000,50000-70000,141.0
9817,128101,50000-70000,324.0
9818,128200,50000-70000,306.0
9819,128301,50000-70000,570.0
9820,128401,50000-70000,708.0
9821,128501,50000-70000,492.0
9822,128601,50000-70000,249.0
9823,128700,50000-70000,
9824,128800,50000-70000,456.0
9825,128901,50000-70000,396.0
9826,128902,50000-70000,360.0
9827,129000,50000-70000,429.0
9828,129101,50000-70000,561.0
9829,129201,50000-70000,285.0
9830,129300,50000-70000,333.0
9831,129400,50000-70000,309.0
9832,129501,50000-70000,471.0
9833,129600,50000-70000,552.0
9834,129700,50000-70000,294.0
9835,129800,50000-70000,222.0
9836,129901,50000-70000,210.0
9837,129902,50000-70000,342.0
9838,130000,50000-70000,258.0
9839,130100,50000-70000,522.0
9840,130200,50000-70000,273.0
9841,130300,50000-70000,309.0
9842,130400,50000-70000,249.0
9843,130500,50000-70000,438.0
9844,130601,50000-70000,600.0
9845,130700,50000-70000,498.0
9846,130801,50000-70000,408.0
9847,130901,50000-70000,465.0
9848,130902,50000-70000,390.0
9849,131000,50000-70000,465.0
9850,131100,50000-70000,495.0
9851,131200,50000-70000,378.0
9852,131300,50000-70000,159.0
9853,131400,50000-70000,303.0
9854,131500,50000-70000,498.0
9855,131600,50000-70000,375.0
9856,131700,50000-70000,603.0
9857,131801,50000-70000,435.0
9858,131802,50000-70000,78.0
9859,131900,50000-70000,357.0
9860,132001,50000-70000,363.0
9861,132002,50000-70000,354.0
9862,132100,50000-70000,318.0
9863,132200,50000-70000,507.0
9864,132300,50000-70000,495.0
9865,132400,50000-70000,561.0
9866,132501,50000-70000,249.0
9867,132600,50000-70000,516.0
9868,132700,50000-70000,417.0
9869,132800,50000-70000,489.0
9870,132900,50000-70000,468.0
9871,133000,50000-70000,363.0
9872,133100,50000-70000,405.0
9873,133200,50000-70000,288.0
9874,133301,50000-70000,309.0
9875,133400,50000-70000,456.0
9876,133500,50000-70000,276.0
9877,133600,50000-70000,606.0
9878,133700,50000-70000,294.0
9879,133800,50000-70000,291.0
9880,133900,50000-70000,102.0
9881,134000,50000-70000,192.0
9882,134100,50000-70000,315.0
9883,134200,50000-70000,450.0
9884,134301,50000-70000,174.0
9885,134302,50000-70000,246.0
9886,134400,50000-70000,447.0
9887,134500,50000-70000,531.0
9888,134600,50000-70000,270.0
9889,134700,50000-70000,345.0
9890,134800,50000-70000,27.0
9891,134900,50000-70000,429.0
9892,135000,50000-70000,690.0
9893,135100,50000-70000,345.0
9894,135200,50000-70000,306.0
9895,135300,50000-70000,444.0
9896,135401,50000-70000,393.0
9897,135500,50000-70000,474.0
9898,135600,50000-70000,516.0
9899,135700,50000-70000,213.0
9900,135800,50000-70000,312.0
9901,135900,50000-70000,174.0
9902,136001,50000-70000,561.0
9903,136002,50000-70000,192.0
9904,136100,50000-70000,252.0
9905,136200,50000-70000,228.0
9906,136300,50000-70000,525.0
9907,136400,50000-70000,510.0
9908,136501,50000-70000,399.0
9909,136502,50000-70000,321.0
9910,136601,50000-70000,510.0
9911,136700,50000-70000,408.0
9912,136801,50000-70000,336.0
9913,136900,50000-70000,324.0
9914,137000,50000-70000,336.0
9915,137100,50000-70000,399.0
9916,137201,50000-70000,366.0
9917,137202,50000-70000,459.0
9918,137300,50000-70000,249.0
9919,137400,50000-70000,363.0
9920,137500,50000-70000,267.0
9921,137600,50000-70000,363.0
9922,137701,50000-70000,186.0
9923,137800,50000-70000,465.0
9924,137901,50000-70000,348.0
9925,138000,50000-70000,354.0
9926,138100,50000-70000,402.0
9927,138200,50000-70000,414.0
9928,138301,50000-70000,291.0
9929,138302,50000-70000,363.0
9930,138400,50000-70000,408.0
9931,138501,50000-70000,420.0
9932,138502,50000-70000,177.0
9933,138600,50000-70000,363.0
9934,138700,50000-70000,441.0
9935,138800,50000-70000,6.0
9936,138901,50000-70000,426.0
9937,139000,50000-70000,360.0
9938,139100,50000-70000,246.0
9939,139201,50000-70000,309.0
9940,139300,50000-70000,360.0
9941,139400,50000-70000,315.0
9942,139501,50000-70000,294.0
9943,139601,50000-70000,534.0
9944,139700,50000-70000,549.0
9945,139801,50000-70000,357.0
9946,139802,50000-70000,366.0
9947,139900,50000-70000,468.0
9948,140000,50000-70000,429.0
9949,140100,50000-70000,336.0
9950,140200,50000-70000,456.0
9951,140300,50000-70000,426.0
9952,140400,50000-70000,471.0
9953,140500,50000-70000,366.0
9954,140601,50000-70000,276.0
9955,140700,50000-70000,300.0
9956,140800,50000-70000,501.0
9957,140901,50000-70000,438.0
9958,140902,50000-70000,252.0
9959,141000,50000-70000,495.0
9960,141101,50000-70000,294.0
9961,141102,50000-70000,186.0
9962,141201,50000-70000,231.0
9963,141300,50000-70000,486.0
9964,141400,50000-70000,
9965,141500,50000-70000,420.0
9966,141600,50000-70000,336.0
9967,141700,50000-70000,336.0
9968,141801,50000-70000,246.0
9969,141802,50000-70000,174.0
9970,141900,50000-70000,270.0
9971,142001,50000-70000,414.0
9972,142002,50000-70000,216.0
9973,142101,50000-70000,654.0
9974,142201,50000-70000,288.0
9975,142202,50000-70000,315.0
9976,142301,50000-70000,426.0
9977,142400,50000-70000,261.0
9978,142501,50000-70000,327.0
9979,142600,50000-70000,390.0
9980,142700,50000-70000,372.0
9981,142801,50000-70000,324.0
9982,142802,50000-70000,324.0
9983,142901,50000-70000,369.0
9984,143000,50000-70000,366.0
9985,143100,50000-70000,516.0
9986,143200,50000-70000,354.0
9987,143301,50000-70000,492.0
9988,143400,50000-70000,399.0
9989,143500,50000-70000,456.0
9990,143600,50000-70000,399.0
9991,143700,50000-70000,318.0
9992,143800,50000-70000,516.0
9993,143900,50000-70000,303.0
9994,144001,50000-70000,267.0
9995,144101,50000-70000,474.0
9996,144201,50000-70000,18.0
9997,144300,50000-70000,537.0
9998,144400,50000-70000,405.0
9999,144500,50000-70000,417.0
10000,144600,50000-70000,165.0
10001,144700,50000-70000,528.0
10002,144800,50000-70000,345.0
10003,144900,50000-70000,228.0
10004,145000,50000-70000,477.0
10005,145101,50000-70000,297.0
10006,145102,50000-70000,210.0
10007,145200,50000-70000,378.0
10008,145300,50000-70000,453.0
10009,145400,50000-70000,48.0
10010,145500,50000-70000,189.0
10011,145600,50000-70000,453.0
10012,145700,50000-70000,231.0
10013,145800,50000-70000,558.0
10014,145900,50000-70000,132.0
10015,146000,50000-70000,357.0
10016,146100,50000-70000,459.0
10017,146201,50000-70000,558.0
10018,146301,50000-70000,291.0
10019,146302,50000-70000,252.0
10020,146400,50000-70000,387.0
10021,146501,50000-70000,549.0
10022,146600,50000-70000,534.0
10023,146700,50000-70000,33.0
10024,146800,50000-70000,381.0
10025,146900,50000-70000,138.0
10026,147001,50000-70000,366.0
10027,147002,50000-70000,192.0
10028,147100,50000-70000,531.0
10029,147201,50000-70000,486.0
10030,147202,50000-70000,453.0
10031,147300,50000-70000,
10032,147400,50000-70000,18.0
10033,147500,50000-70000,555.0
10034,147600,50000-70000,288.0
10035,147700,50000-70000,
10036,147800,50000-70000,348.0
10037,147900,50000-70000,66.0
10038,148000,50000-70000,243.0
10039,148101,50000-70000,291.0
10040,148102,50000-70000,411.0
10041,148200,50000-70000,435.0
10042,148300,50000-70000,228.0
10043,148401,50000-70000,276.0
10044,148501,50000-70000,447.0
10045,148600,50000-70000,510.0
10046,148700,50000-70000,252.0
10047,148800,50000-70000,258.0
10048,148901,50000-70000,447.0
10049,149001,50000-70000,393.0
10050,149100,50000-70000,540.0
10051,149200,50000-70000,483.0
10052,149300,50000-70000,438.0
10053,149400,50000-70000,591.0
10054,149500,50000-70000,480.0
10055,149600,50000-70000,0.0
10056,149701,50000-70000,360.0
10057,149702,50000-70000,249.0
10058,149800,50000-70000,540.0
10059,149901,50000-70000,393.0
10060,150000,50000-70000,498.0
10061,150101,50000-70000,168.0
10062,150200,50000-70000,501.0
10063,150301,50000-70000,303.0
10064,150302,50000-70000,288.0
10065,150400,50000-70000,549.0
10066,150500,50000-70000,411.0
10067,150600,50000-70000,435.0
10068,150700,50000-70000,411.0
10069,150800,50000-70000,516.0
10070,150900,50000-70000,360.0
10071,151000,50000-70000,510.0
10072,151100,50000-70000,177.0
10073,151200,50000-70000,471.0
10074,151301,50000-70000,543.0
10075,151400,50000-70000,471.0
10076,151500,50000-70000,564.0
10077,151600,50000-70000,483.0
10078,151700,50000-70000,132.0
10079,151800,50000-70000,537.0
10080,151900,50000-70000,504.0
10081,152000,50000-70000,480.0
10082,152101,50000-70000,489.0
10083,152201,50000-70000,444.0
10084,152300,50000-70000,60.0
10085,152400,50000-70000,492.0
10086,152500,50000-70000,258.0
10087,152600,50000-70000,288.0
10088,152700,50000-70000,21.0
10089,152800,50000-70000,600.0
10090,152900,50000-70000,336.0
10091,153000,50000-70000,342.0
10092,153100,50000-70000,303.0
10093,153200,50000-70000,234.0
10094,153301,50000-70000,423.0
10095,153400,50000-70000,495.0
10096,153500,50000-70000,390.0
10097,153600,50000-70000,363.0
10098,153700,50000-70000,339.0
10099,153800,50000-70000,507.0
10100,153900,50000-70000,312.0
10101,154001,50000-70000,621.0
10102,154101,50000-70000,489.0
10103,154201,50000-70000,450.0
10104,154202,50000-70000,441.0
10105,154300,50000-70000,345.0
10106,154400,50000-70000,327.0
10107,154500,50000-70000,270.0
10108,154600,50000-70000,
10109,154701,50000-70000,249.0
10110,154801,50000-70000,531.0
10111,154802,50000-70000,642.0
10112,154901,50000-70000,627.0
10113,154902,50000-70000,576.0
10114,155000,50000-70000,390.0
10115,155100,50000-70000,486.0
10116,155200,50000-70000,393.0
10117,155301,50000-70000,273.0
10118,155401,50000-70000,366.0
10119,155500,50000-70000,177.0
10120,155601,50000-70000,519.0
10121,155602,50000-70000,570.0
10122,155701,50000-70000,261.0
10123,155702,50000-70000,345.0
10124,155801,50000-70000,378.0
10125,155901,50000-70000,519.0
10126,156000,50000-70000,24.0
10127,156101,50000-70000,369.0
10128,156201,50000-70000,621.0
10129,156301,50000-70000,348.0
10130,156400,50000-70000,450.0
10131,156500,50000-70000,702.0
10132,156601,50000-70000,357.0
10133,156700,50000-70000,444.0
10134,156800,50000-70000,306.0
10135,156901,50000-70000,636.0
10136,157000,50000-70000,495.0
10137,157101,50000-70000,441.0
10138,157200,50000-70000,288.0
10139,157301,50000-70000,312.0
10140,157400,50000-70000,306.0
10141,157500,50000-70000,546.0
10142,157600,50000-70000,81.0
10143,157701,50000-70000,408.0
10144,157702,50000-70000,366.0
10145,157800,50000-70000,438.0
10146,157901,50000-70000,498.0
10147,158001,50000-70000,429.0
10148,158002,50000-70000,441.0
10149,158101,50000-70000,696.0
10150,158102,50000-70000,723.0
10151,158200,50000-70000,567.0
10152,158300,50000-70000,744.0
10153,158401,50000-70000,354.0
10154,158402,50000-70000,297.0
10155,158501,50000-70000,285.0
10156,158502,50000-70000,453.0
10157,158601,50000-70000,531.0
10158,158602,50000-70000,396.0
10159,158603,50000-70000,183.0
10160,158700,50000-70000,459.0
10161,158800,50000-70000,498.0
10162,158900,50000-70000,225.0
10163,159000,50000-70000,477.0
10164,159101,50000-70000,465.0
10165,159201,50000-70000,372.0
10166,159202,50000-70000,468.0
10167,159301,50000-70000,582.0
10168,159401,50000-70000,222.0
10169,159500,50000-70000,465.0
10170,159600,50000-70000,381.0
10171,159700,50000-70000,315.0
10172,159801,50000-70000,213.0
10173,159900,50000-70000,504.0
10174,160000,50000-70000,591.0
10175,160100,50000-70000,633.0
10176,160201,50000-70000,357.0
10177,160202,50000-70000,483.0
10178,160300,50000-70000,474.0
10179,160401,50000-70000,552.0
10180,160501,50000-70000,402.0
10181,160601,50000-70000,426.0
10182,160700,50000-70000,585.0
10183,160800,50000-70000,498.0
10184,160901,50000-70000,429.0
10185,160902,50000-70000,384.0
10186,161000,50000-70000,399.0
10187,161100,50000-70000,540.0
10188,161201,50000-70000,444.0
10189,161300,50000-70000,447.0
10190,161400,50000-70000,357.0
10191,161500,50000-70000,306.0
10192,161600,50000-70000,387.0
10193,161700,50000-70000,3.0
10194,161800,50000-70000,546.0
10195,161900,50000-70000,363.0
10196,162000,50000-70000,414.0
10197,162101,50000-70000,786.0
10198,162102,50000-70000,663.0
10199,162200,50000-70000,150.0
10200,162300,50000-70000,183.0
10201,162400,50000-70000,366.0
10202,162500,50000-70000,297.0
10203,162601,50000-70000,483.0
10204,162602,50000-70000,378.0
10205,162701,50000-70000,249.0
10206,162800,50000-70000,264.0
10207,162901,50000-70000,219.0
10208,163001,50000-70000,597.0
10209,163100,50000-70000,459.0
10210,163200,50000-70000,522.0
10211,163301,50000-70000,363.0
10212,163302,50000-70000,420.0
10213,163400,50000-70000,408.0
10214,163501,50000-70000,330.0
10215,163502,50000-70000,441.0
10216,163600,50000-70000,432.0
10217,163700,50000-70000,615.0
10218,163801,50000-70000,156.0
10219,163803,50000-70000,171.0
10220,163901,50000-70000,414.0
10221,163902,50000-70000,129.0
10222,164001,50000-70000,498.0
10223,164100,50000-70000,30.0
10224,164201,50000-70000,324.0
10225,164301,50000-70000,123.0
10226,164302,50000-70000,105.0
10227,164401,50000-70000,324.0
10228,164500,50000-70000,351.0
10229,164601,50000-70000,108.0
10230,164602,50000-70000,111.0
10231,164603,50000-70000,300.0
10232,164700,50000-70000,177.0
10233,164800,50000-70000,216.0
10234,164900,50000-70000,147.0
10235,165001,50000-70000,255.0
10236,165101,50000-70000,360.0
10237,165200,50000-70000,192.0
10238,165301,50000-70000,285.0
10239,165302,50000-70000,363.0
10240,165400,50000-70000,282.0
10241,165501,50000-70000,618.0
10242,165502,50000-70000,474.0
10243,165600,50000-70000,204.0
10244,165700,50000-70000,264.0
10245,165800,50000-70000,324.0
10246,165901,50000-70000,315.0
10247,166000,50000-70000,57.0
10248,166100,50000-70000,252.0
10249,166200,50000-70000,135.0
10250,166301,50000-70000,267.0
10251,166400,50000-70000,279.0
10252,166500,50000-70000,171.0
10253,166600,50000-70000,
10254,166700,50000-70000,204.0
10255,166801,50000-70000,
10256,166900,50000-70000,234.0
10257,167000,50000-70000,225.0
10258,167101,50000-70000,453.0
10259,167102,50000-70000,126.0
10260,167200,50000-70000,204.0
10261,167300,50000-70000,81.0
10262,167400,50000-70000,180.0
10263,167501,50000-70000,60.0
10264,167600,50000-70000,201.0
10265,167700,50000-70000,111.0
10266,167800,50000-70000,381.0
10267,167900,50000-70000,30.0
10268,168001,50000-70000,105.0
10269,168101,50000-70000,183.0
10270,168200,50000-70000,120.0
10271,168300,50000-70000,162.0
10272,168400,50000-70000,63.0
10273,168501,50000-70000,108.0
10274,168502,50000-70000,384.0
10275,168600,50000-70000,141.0
10276,168701,50000-70000,213.0
10277,168800,50000-70000,210.0
10278,168901,50000-70000,195.0
10279,169000,50000-70000,246.0
10280,169100,50000-70000,282.0
10281,169200,50000-70000,516.0
10282,169301,50000-70000,300.0
10283,169401,50000-70000,189.0
10284,169500,50000-70000,165.0
10285,169600,50000-70000,267.0
10286,169700,50000-70000,426.0
10287,169800,50000-70000,144.0
10288,169901,50000-70000,237.0
10289,170001,50000-70000,525.0
10290,170101,50000-70000,288.0
10291,170201,50000-70000,216.0
10292,170300,50000-70000,351.0
10293,170400,50000-70000,108.0
10294,170501,50000-70000,456.0
10295,170502,50000-70000,477.0
10296,170600,50000-70000,231.0
10297,170700,50000-70000,249.0
10298,170802,50000-70000,183.0
10299,170803,50000-70000,165.0
10300,170901,50000-70000,249.0
10301,171000,50000-70000,
10302,171101,50000-70000,270.0
10303,171201,50000-70000,360.0
10304,171300,50000-70000,174.0
10305,171400,50000-70000,417.0
10306,171501,50000-70000,477.0
10307,171502,50000-70000,231.0
10308,171601,50000-70000,390.0
10309,171700,50000-70000,294.0
10310,171801,50000-70000,219.0
10311,171803,50000-70000,105.0
10312,171901,50000-70000,339.0
10313,172001,50000-70000,426.0
10314,172100,50000-70000,528.0
10315,172201,50000-70000,336.0
10316,172300,50000-70000,258.0
10317,172401,50000-70000,294.0
10318,172500,50000-70000,57.0
10319,172601,50000-70000,111.0
10320,172700,50000-70000,108.0
10321,172800,50000-70000,408.0
10322,172900,50000-70000,129.0
10323,173000,50000-70000,213.0
10324,173100,50000-70000,306.0
10325,173201,50000-70000,252.0
10326,173202,50000-70000,150.0
10327,173300,50000-70000,318.0
10328,173400,50000-70000,294.0
10329,173500,50000-70000,234.0
10330,173600,50000-70000,198.0
10331,173700,50000-70000,246.0
10332,173801,50000-70000,288.0
10333,173901,50000-70000,198.0
10334,173902,50000-70000,561.0
10335,174001,50000-70000,489.0
10336,174100,50000-70000,318.0
10337,174200,50000-70000,246.0
10338,174300,50000-70000,192.0
10339,174400,50000-70000,186.0
10340,174500,50000-70000,192.0
10341,174601,50000-70000,192.0
10342,174701,50000-70000,150.0
10343,174801,50000-70000,201.0
10344,174901,50000-70000,447.0
10345,175001,50000-70000,447.0
10346,175002,50000-70000,291.0
10347,175100,50000-70000,135.0
10348,175201,50000-70000,15.0
10349,175301,50000-70000,222.0
10350,175302,50000-70000,423.0
10351,175401,50000-70000,174.0
10352,175501,50000-70000,378.0
10353,175601,50000-70000,294.0
10354,175700,50000-70000,336.0
10355,175801,50000-70000,549.0
10356,175901,50000-70000,369.0
10357,175902,50000-70000,369.0
10358,176000,50000-70000,372.0
10359,176101,50000-70000,645.0
10360,176201,50000-70000,270.0
10361,176202,50000-70000,303.0
10362,176301,50000-70000,21.0
10363,176400,50000-70000,468.0
10364,176500,50000-70000,372.0
10365,176600,50000-70000,327.0
10366,176700,50000-70000,252.0
10367,176800,50000-70000,504.0
10368,176900,50000-70000,312.0
10369,177000,50000-70000,462.0
10370,177100,50000-70000,621.0
10371,177200,50000-70000,750.0
10372,177300,50000-70000,345.0
10373,177400,50000-70000,393.0
10374,177500,50000-70000,261.0
10375,177600,50000-70000,360.0
10376,177700,50000-70000,435.0
10377,177800,50000-70000,348.0
10378,177901,50000-70000,642.0
10379,178000,50000-70000,615.0
10380,178100,50000-70000,717.0
10381,178201,50000-70000,333.0
10382,178202,50000-70000,315.0
10383,178301,50000-70000,495.0
10384,178400,50000-70000,333.0
10385,178500,50000-70000,567.0
10386,178600,50000-70000,180.0
10387,178701,50000-70000,585.0
10388,178800,50000-70000,612.0
10389,178901,50000-70000,126.0
10390,179001,50000-70000,117.0
10391,179100,50000-70000,399.0
10392,179201,50000-70000,330.0
10393,179202,50000-70000,87.0
10394,179300,50000-70000,489.0
10395,179401,50000-70000,105.0
10396,179501,50000-70000,471.0
10397,179502,50000-70000,339.0
10398,179600,50000-70000,525.0
10399,179700,50000-70000,519.0
10400,179801,50000-70000,222.0
10401,179901,50000-70000,558.0
10402,180000,50000-70000,336.0
10403,180100,50000-70000,582.0
10404,180200,50000-70000,564.0
10405,180300,50000-70000,402.0
10406,180400,50000-70000,333.0
10407,180500,50000-70000,390.0
10408,180601,50000-70000,420.0
10409,180700,50000-70000,453.0
10410,180800,50000-70000,324.0
10411,180900,50000-70000,387.0
10412,181000,50000-70000,402.0
10413,181101,50000-70000,624.0
10414,181200,50000-70000,366.0
10415,181301,50000-70000,42.0
10416,181400,50000-70000,207.0
10417,181500,50000-70000,258.0
10418,181600,50000-70000,198.0
10419,181700,50000-70000,195.0
10420,181800,50000-70000,231.0
10421,181900,50000-70000,147.0
10422,182000,50000-70000,90.0
10423,182101,50000-70000,234.0
10424,182201,50000-70000,132.0
10425,182300,50000-70000,87.0
10426,182400,50000-70000,72.0
10427,182500,50000-70000,318.0
10428,182600,50000-70000,321.0
10429,182700,50000-70000,318.0
10430,182800,50000-70000,351.0
10431,182900,50000-70000,162.0
10432,183000,50000-70000,150.0
