,area,employment_status,value
10856,223200,unknown,0.0
10857,223300,unknown,0.0
10858,223400,unknown,0.0
10859,223501,unknown,0.0
10860,223600,unknown,0.0
10861,223701,unknown,0.0
10862,223800,unknown,0.0
10863,223901,unknown,0.0
10864,224000,unknown,0.0
10865,224100,unknown,0.0
10866,224200,unknown,0.0
10867,224301,unknown,0.0
10868,224401,unknown,0.0
10869,224500,unknown,0.0
10870,224600,unknown,0.0
10871,224700,unknown,0.0
10872,224800,unknown,0.0
10873,224900,unknown,0.0
10874,225000,unknown,0.0
10875,225100,unknown,0.0
10876,225200,unknown,0.0
10877,225300,unknown,0.0
10878,225400,unknown,0.0
10879,225500,unknown,0.0
10880,225600,unknown,0.0
10881,225700,unknown,0.0
10882,225800,unknown,0.0
10883,225900,unknown,0.0
10884,226000,unknown,0.0
10885,226100,unknown,0.0
10886,226200,unknown,0.0
10887,226300,unknown,0.0
10888,226400,unknown,0.0
10889,226500,unknown,0.0
10890,226601,unknown,0.0
10891,226701,unknown,0.0
10892,226800,unknown,0.0
10893,226900,unknown,0.0
10894,227000,unknown,0.0
10895,227100,unknown,0.0
10896,227200,unknown,0.0
10897,227300,unknown,0.0
10898,227400,unknown,0.0
10899,227500,unknown,0.0
10900,227600,unknown,0.0
10901,227700,unknown,0.0
10902,227800,unknown,0.0
10903,227900,unknown,0.0
10904,228000,unknown,0.0
10905,228100,unknown,0.0
10906,228200,unknown,0.0
10907,228300,unknown,0.0
10908,228400,unknown,0.0
10909,228500,unknown,0.0
10910,228600,unknown,0.0
10911,228700,unknown,0.0
10912,228800,unknown,0.0
10913,228901,unknown,0.0
10914,229001,unknown,0.0
10915,229100,unknown,0.0
10916,229201,unknown,0.0
10917,229300,unknown,0.0
10918,229400,unknown,0.0
10919,229500,unknown,0.0
10920,229600,unknown,0.0
10921,229700,unknown,0.0
10922,229800,unknown,0.0
10923,229900,unknown,0.0
10924,230000,unknown,0.0
10925,230100,unknown,0.0
10926,230200,unknown,0.0
10927,230300,unknown,0.0
10928,230400,unknown,0.0
10929,230500,unknown,0.0
10930,230600,unknown,0.0
10931,230700,unknown,0.0
10932,230800,unknown,0.0
10933,230900,unknown,0.0
10934,231000,unknown,0.0
10935,231101,unknown,0.0
10936,231200,unknown,0.0
10937,231300,unknown,0.0
10938,231400,unknown,0.0
10939,231500,unknown,0.0
10940,231600,unknown,0.0
10941,231700,unknown,0.0
10942,231800,unknown,0.0
10943,231900,unknown,0.0
10944,232000,unknown,0.0
10945,232101,unknown,0.0
10946,232200,unknown,0.0
10947,232300,unknown,0.0
10948,232400,unknown,0.0
10949,232501,unknown,0.0
10950,232601,unknown,0.0
10951,232701,unknown,0.0
10952,232702,unknown,0.0
10953,232800,unknown,0.0
10954,232900,unknown,0.0
10955,233000,unknown,0.0
10956,233100,unknown,0.0
10957,233200,unknown,0.0
10958,233300,unknown,0.0
10959,233400,unknown,0.0
10960,233500,unknown,0.0
10961,233600,unknown,0.0
10962,233700,unknown,0.0
10963,233801,unknown,0.0
10964,233900,unknown,
10965,234001,unknown,0.0
10966,234100,unknown,0.0
10967,234201,unknown,0.0
10968,234301,unknown,0.0
10969,234400,unknown,0.0
10970,234500,unknown,0.0
10971,234600,unknown,0.0
10972,234700,unknown,0.0
10973,234801,unknown,0.0
10974,234900,unknown,0.0
10975,235000,unknown,0.0
10976,235100,unknown,0.0
10977,235200,unknown,0.0
10978,235301,unknown,0.0
10979,235400,unknown,0.0
10980,235500,unknown,0.0
10981,235600,unknown,0.0
10982,235700,unknown,0.0
10983,235800,unknown,0.0
10984,235900,unknown,0.0
10985,236000,unknown,0.0
10986,236100,unknown,0.0
10987,236200,unknown,
10988,236300,unknown,0.0
10989,236401,unknown,0.0
10990,236500,unknown,0.0
10991,236600,unknown,0.0
10992,236701,unknown,0.0
10993,236800,unknown,0.0
10994,236900,unknown,0.0
10995,237001,unknown,0.0
10996,237100,unknown,0.0
10997,237200,unknown,0.0
10998,237300,unknown,0.0
10999,237401,unknown,0.0
11000,237500,unknown,0.0
11001,237600,unknown,0.0
11002,237700,unknown,0.0
11003,237800,unknown,0.0
11004,237900,unknown,0.0
11005,238000,unknown,0.0
11006,238100,unknown,0.0
11007,238200,unknown,
11008,238300,unknown,0.0
11009,238400,unknown,0.0
11010,238500,unknown,0.0
11011,238600,unknown,0.0
11012,238700,unknown,
11013,238800,unknown,0.0
11014,238900,unknown,0.0
11015,239000,unknown,0.0
11016,239100,unknown,0.0
11017,239200,unknown,0.0
11018,239300,unknown,0.0
11019,239401,unknown,0.0
11020,239500,unknown,0.0
11021,239600,unknown,0.0
11022,239701,unknown,
11023,239801,unknown,0.0
11024,239900,unknown,0.0
11025,240000,unknown,0.0
11026,240100,unknown,0.0
11027,240201,unknown,0.0
11028,240300,unknown,0.0
11029,240401,unknown,0.0
11030,240500,unknown,0.0
11031,240601,unknown,0.0
11032,240602,unknown,0.0
11033,240700,unknown,0.0
11034,240801,unknown,0.0
11035,240802,unknown,0.0
11036,240900,unknown,0.0
11037,241000,unknown,0.0
11038,241100,unknown,0.0
11039,241200,unknown,0.0
11040,241300,unknown,0.0
11041,241400,unknown,0.0
11042,241500,unknown,0.0
11043,241600,unknown,0.0
11044,241700,unknown,0.0
11045,241800,unknown,0.0
11046,241900,unknown,0.0
11047,242000,unknown,0.0
11048,242100,unknown,0.0
11049,242200,unknown,0.0
11050,242300,unknown,0.0
11051,242400,unknown,0.0
11052,242500,unknown,0.0
11053,242600,unknown,0.0
11054,242700,unknown,0.0
11055,242800,unknown,0.0
11056,242900,unknown,0.0
11057,243000,unknown,0.0
11058,243100,unknown,0.0
11059,243200,unknown,0.0
11060,243300,unknown,0.0
11061,243400,unknown,0.0
11062,243500,unknown,0.0
11063,243600,unknown,0.0
11064,243700,unknown,0.0
11065,243800,unknown,0.0
11066,243900,unknown,0.0
11067,244000,unknown,0.0
11068,244100,unknown,0.0
11069,244200,unknown,0.0
11070,244300,unknown,0.0
11071,244400,unknown,0.0
11072,244500,unknown,0.0
11073,244600,unknown,0.0
11074,244700,unknown,0.0
11075,244800,unknown,0.0
11076,244900,unknown,0.0
11077,245000,unknown,0.0
11078,245100,unknown,0.0
11079,245200,unknown,0.0
11080,245300,unknown,0.0
11081,245400,unknown,0.0
11082,245500,unknown,0.0
11083,245600,unknown,0.0
11084,245700,unknown,0.0
11085,245800,unknown,0.0
11086,245900,unknown,0.0
11087,246001,unknown,0.0
11088,246002,unknown,0.0
11089,246100,unknown,0.0
11090,246200,unknown,0.0
11091,246300,unknown,0.0
11092,246400,unknown,0.0
11093,246500,unknown,
11094,246600,unknown,0.0
11095,246700,unknown,0.0
11096,246800,unknown,0.0
11097,246900,unknown,0.0
11098,247000,unknown,0.0
11099,247100,unknown,0.0
11100,247200,unknown,0.0
11101,247300,unknown,0.0
11102,247400,unknown,0.0
11103,247501,unknown,0.0
11104,247600,unknown,0.0
11105,247700,unknown,0.0
11106,247800,unknown,0.0
11107,247900,unknown,0.0
11108,248000,unknown,0.0
11109,248101,unknown,0.0
11110,248102,unknown,0.0
11111,248200,unknown,0.0
11112,248301,unknown,0.0
11113,248400,unknown,0.0
11114,248500,unknown,0.0
11115,248600,unknown,0.0
11116,248701,unknown,0.0
11117,248800,unknown,0.0
11118,248900,unknown,0.0
11119,249000,unknown,0.0
11120,249101,unknown,0.0
11121,249200,unknown,0.0
11122,249300,unknown,0.0
11123,249401,unknown,0.0
11124,249402,unknown,0.0
11125,249501,unknown,0.0
11126,249600,unknown,0.0
11127,249701,unknown,0.0
11128,249702,unknown,0.0
11129,249800,unknown,0.0
11130,249900,unknown,0.0
11131,250000,unknown,0.0
11132,250100,unknown,0.0
11133,250200,unknown,0.0
11134,250300,unknown,0.0
11135,250401,unknown,0.0
11136,250500,unknown,0.0
11137,250600,unknown,0.0
11138,250700,unknown,0.0
11139,250800,unknown,0.0
11140,250901,unknown,0.0
11141,250902,unknown,0.0
11142,251000,unknown,0.0
11143,251100,unknown,0.0
11144,251200,unknown,0.0
11145,251300,unknown,0.0
11146,251400,unknown,0.0
11147,251500,unknown,0.0
11148,251601,unknown,0.0
11149,251602,unknown,0.0
11150,251700,unknown,0.0
11151,251800,unknown,0.0
11152,251900,unknown,0.0
11153,252001,unknown,0.0
11154,252002,unknown,0.0
11155,252100,unknown,0.0
11156,252200,unknown,0.0
11157,252300,unknown,0.0
11158,252400,unknown,0.0
11159,252501,unknown,0.0
11160,252502,unknown,0.0
11161,252600,unknown,0.0
11162,252700,unknown,0.0
11163,252800,unknown,0.0
11164,252900,unknown,0.0
11165,253000,unknown,0.0
11166,253101,unknown,0.0
11167,253102,unknown,0.0
11168,253200,unknown,0.0
11169,253300,unknown,0.0
11170,253400,unknown,0.0
11171,253501,unknown,0.0
11172,253600,unknown,0.0
11173,253700,unknown,0.0
11174,253800,unknown,0.0
11175,253900,unknown,0.0
11176,254000,unknown,0.0
11177,254100,unknown,0.0
11178,254200,unknown,0.0
11179,254300,unknown,0.0
11180,254401,unknown,0.0
11181,254500,unknown,0.0
11182,254600,unknown,0.0
11183,254700,unknown,0.0
11184,254800,unknown,0.0
11185,254900,unknown,0.0
11186,255000,unknown,0.0
11187,255100,unknown,0.0
11188,255200,unknown,0.0
11189,255300,unknown,0.0
11190,255401,unknown,0.0
11191,255501,unknown,0.0
11192,255601,unknown,0.0
11193,255700,unknown,0.0
11194,255800,unknown,0.0
11195,255900,unknown,0.0
11196,256000,unknown,0.0
11197,256100,unknown,0.0
11198,256200,unknown,0.0
11199,256301,unknown,0.0
11200,256400,unknown,0.0
11201,256500,unknown,0.0
11202,256600,unknown,0.0
11203,256700,unknown,0.0
11204,256800,unknown,0.0
11205,256900,unknown,0.0
11206,257000,unknown,0.0
11207,257100,unknown,0.0
11208,257200,unknown,0.0
11209,257300,unknown,0.0
11210,257400,unknown,0.0
11211,257500,unknown,0.0
11212,257600,unknown,
11213,257700,unknown,0.0
11214,257801,unknown,0.0
11215,257901,unknown,0.0
11216,258000,unknown,
11217,258100,unknown,
11218,258200,unknown,
11219,258300,unknown,
11220,258400,unknown,
11221,258500,unknown,
11222,258600,unknown,
11223,258700,unknown,
11224,258800,unknown,
11225,258900,unknown,
11226,259000,unknown,
11227,259100,unknown,
11228,259200,unknown,
11229,259300,unknown,
11230,259400,unknown,
11231,259500,unknown,
11232,259600,unknown,
11233,259700,unknown,
11234,259800,unknown,
11235,259900,unknown,
11236,300200,unknown,
11237,300301,unknown,0.0
11238,300401,unknown,
11239,300500,unknown,0.0
11240,300601,unknown,0.0
11241,300700,unknown,0.0
11242,300801,unknown,0.0
11243,300900,unknown,0.0
11244,301000,unknown,0.0
11245,301101,unknown,0.0
11246,301200,unknown,0.0
11247,301301,unknown,0.0
11248,301401,unknown,
11249,301500,unknown,0.0
11250,301601,unknown,0.0
11251,301602,unknown,0.0
11252,301703,unknown,0.0
11253,301704,unknown,0.0
11254,301800,unknown,0.0
11255,301900,unknown,
11256,302000,unknown,0.0
11257,302101,unknown,0.0
11258,302201,unknown,0.0
11259,302300,unknown,0.0
11260,302400,unknown,0.0
11261,302500,unknown,0.0
11262,302600,unknown,0.0
11263,302701,unknown,0.0
11264,302800,unknown,0.0
11265,302900,unknown,0.0
11266,303001,unknown,0.0
11267,303100,unknown,0.0
11268,303200,unknown,0.0
11269,303300,unknown,0.0
11270,303400,unknown,0.0
11271,303500,unknown,0.0
11272,303600,unknown,0.0
11273,303701,unknown,0.0
11274,303800,unknown,0.0
11275,303901,unknown,0.0
11276,304000,unknown,0.0
11277,304100,unknown,0.0
11278,304200,unknown,0.0
11279,304300,unknown,0.0
11280,304400,unknown,0.0
11281,304500,unknown,0.0
11282,304600,unknown,0.0
11283,304700,unknown,0.0
11284,304800,unknown,0.0
11285,304900,unknown,0.0
11286,305000,unknown,0.0
11287,305100,unknown,0.0
11288,305200,unknown,0.0
11289,305300,unknown,0.0
11290,305400,unknown,0.0
11291,305500,unknown,0.0
11292,305600,unknown,0.0
11293,305700,unknown,0.0
11294,305800,unknown,0.0
11295,305900,unknown,0.0
11296,306000,unknown,0.0
11297,306100,unknown,0.0
11298,306200,unknown,0.0
11299,306301,unknown,0.0
11300,306401,unknown,0.0
11301,306501,unknown,0.0
11302,306600,unknown,0.0
11303,306701,unknown,0.0
11304,306801,unknown,0.0
11305,306900,unknown,0.0
11306,307000,unknown,0.0
11307,307100,unknown,0.0
11308,307200,unknown,0.0
11309,307301,unknown,0.0
11310,307400,unknown,0.0
11311,307501,unknown,0.0
11312,307601,unknown,0.0
11313,307700,unknown,0.0
11314,307801,unknown,0.0
11315,307802,unknown,0.0
11316,307900,unknown,0.0
11317,308000,unknown,0.0
11318,308100,unknown,0.0
11319,308200,unknown,0.0
11320,308300,unknown,0.0
11321,308400,unknown,0.0
11322,308500,unknown,0.0
11323,308600,unknown,0.0
11324,308700,unknown,
11325,308800,unknown,0.0
11326,308900,unknown,0.0
11327,309000,unknown,0.0
11328,309101,unknown,
11329,309201,unknown,0.0
11330,309300,unknown,0.0
11331,309400,unknown,0.0
11332,309500,unknown,0.0
11333,309600,unknown,0.0
11334,309700,unknown,0.0
11335,309800,unknown,0.0
11336,309900,unknown,0.0
11337,310000,unknown,0.0
11338,310101,unknown,0.0
11339,310102,unknown,
11340,310200,unknown,0.0
11341,310300,unknown,0.0
11342,310400,unknown,0.0
11343,310500,unknown,0.0
11344,310600,unknown,0.0
11345,310700,unknown,0.0
11346,310801,unknown,0.0
11347,310901,unknown,0.0
11348,311000,unknown,0.0
11349,311101,unknown,0.0
11350,311200,unknown,0.0
11351,311300,unknown,0.0
11352,311401,unknown,0.0
11353,311501,unknown,0.0
11354,311600,unknown,
11355,311701,unknown,0.0
11356,311800,unknown,0.0
11357,311900,unknown,0.0
11358,312001,unknown,0.0
11359,312100,unknown,0.0
11360,312200,unknown,0.0
11361,312300,unknown,0.0
11362,312400,unknown,0.0
11363,312500,unknown,0.0
11364,312600,unknown,0.0
11365,312700,unknown,0.0
11366,312801,unknown,0.0
11367,312901,unknown,0.0
11368,313000,unknown,0.0
11369,313100,unknown,0.0
11370,313200,unknown,0.0
11371,313300,unknown,0.0
11372,313400,unknown,0.0
11373,313500,unknown,0.0
11374,313600,unknown,0.0
11375,313700,unknown,0.0
11376,313801,unknown,0.0
11377,313900,unknown,0.0
11378,314000,unknown,0.0
11379,314100,unknown,0.0
11380,314200,unknown,0.0
11381,314301,unknown,0.0
11382,314400,unknown,0.0
11383,314501,unknown,0.0
11384,314600,unknown,0.0
11385,314701,unknown,0.0
11386,314702,unknown,0.0
11387,314703,unknown,0.0
11388,314801,unknown,0.0
11389,314802,unknown,0.0
11390,314900,unknown,0.0
11391,315001,unknown,0.0
11392,315100,unknown,0.0
11393,315200,unknown,0.0
11394,315301,unknown,0.0
11395,315400,unknown,0.0
11396,315500,unknown,0.0
11397,315601,unknown,0.0
11398,315700,unknown,0.0
11399,315800,unknown,0.0
11400,315901,unknown,0.0
11401,316000,unknown,0.0
11402,316100,unknown,0.0
11403,316200,unknown,0.0
11404,316300,unknown,0.0
11405,316401,unknown,0.0
11406,316500,unknown,0.0
11407,316600,unknown,0.0
11408,316700,unknown,0.0
11409,316800,unknown,0.0
11410,316900,unknown,0.0
11411,317000,unknown,0.0
11412,317100,unknown,0.0
11413,317201,unknown,0.0
11414,317301,unknown,0.0
11415,317400,unknown,0.0
11416,317501,unknown,0.0
11417,317600,unknown,0.0
11418,317701,unknown,0.0
11419,317800,unknown,0.0
11420,317900,unknown,0.0
11421,318000,unknown,0.0
11422,318100,unknown,0.0
11423,318200,unknown,0.0
11424,318300,unknown,0.0
11425,318401,unknown,0.0
11426,318402,unknown,0.0
11427,318501,unknown,0.0
11428,318600,unknown,0.0
11429,318700,unknown,0.0
11430,318800,unknown,0.0
11431,318901,unknown,0.0
11432,319000,unknown,0.0
11433,319101,unknown,0.0
11434,319200,unknown,0.0
11435,319300,unknown,0.0
11436,319400,unknown,0.0
11437,319500,unknown,0.0
11438,319600,unknown,0.0
11439,319700,unknown,0.0
11440,319800,unknown,0.0
11441,319900,unknown,0.0
11442,320000,unknown,0.0
11443,320100,unknown,0.0
11444,320200,unknown,0.0
11445,320300,unknown,0.0
11446,320400,unknown,0.0
11447,320501,unknown,0.0
11448,320600,unknown,0.0
11449,320700,unknown,0.0
11450,320800,unknown,0.0
11451,320900,unknown,0.0
11452,321000,unknown,0.0
11453,321101,unknown,0.0
11454,321102,unknown,0.0
11455,321200,unknown,0.0
11456,321301,unknown,0.0
11457,321302,unknown,0.0
11458,321400,unknown,0.0
11459,321500,unknown,0.0
11460,321600,unknown,0.0
11461,321701,unknown,0.0
11462,321800,unknown,0.0
11463,321901,unknown,0.0
11464,322000,unknown,0.0
11465,322100,unknown,0.0
11466,322200,unknown,0.0
11467,322300,unknown,0.0
11468,322400,unknown,0.0
11469,322500,unknown,0.0
11470,322600,unknown,0.0
11471,322700,unknown,0.0
11472,322800,unknown,0.0
11473,322900,unknown,0.0
11474,323000,unknown,0.0
11475,323100,unknown,0.0
11476,323200,unknown,0.0
11477,323300,unknown,0.0
11478,323400,unknown,0.0
11479,323500,unknown,0.0
11480,323600,unknown,0.0
11481,323700,unknown,0.0
11482,323800,unknown,0.0
11483,323900,unknown,0.0
11484,324001,unknown,0.0
11485,324100,unknown,0.0
11486,324200,unknown,0.0
11487,324300,unknown,0.0
11488,324400,unknown,0.0
11489,324501,unknown,0.0
11490,324502,unknown,0.0
11491,324600,unknown,0.0
11492,324700,unknown,0.0
11493,324800,unknown,0.0
11494,324900,unknown,0.0
11495,325000,unknown,0.0
11496,325100,unknown,0.0
11497,325200,unknown,0.0
11498,325301,unknown,0.0
11499,325302,unknown,0.0
11500,325400,unknown,0.0
11501,325500,unknown,0.0
11502,325601,unknown,0.0
11503,325700,unknown,0.0
11504,325800,unknown,0.0
11505,325900,unknown,0.0
11506,326000,unknown,0.0
11507,326100,unknown,0.0
11508,326200,unknown,0.0
11509,326301,unknown,0.0
11510,326400,unknown,0.0
11511,326500,unknown,0.0
11512,326600,unknown,0.0
11513,326701,unknown,0.0
11514,326800,unknown,0.0
11515,326900,unknown,0.0
11516,327000,unknown,0.0
11517,327100,unknown,0.0
11518,327200,unknown,0.0
11519,327301,unknown,0.0
11520,327400,unknown,0.0
11521,327500,unknown,0.0
11522,327600,unknown,0.0
11523,327700,unknown,0.0
11524,327800,unknown,0.0
11525,327901,unknown,0.0
11526,327902,unknown,0.0
11527,328001,unknown,0.0
11528,328100,unknown,0.0
11529,328200,unknown,0.0
11530,328300,unknown,0.0
11531,328400,unknown,0.0
11532,328500,unknown,0.0
11533,328600,unknown,0.0
11534,328700,unknown,0.0
11535,328800,unknown,0.0
11536,328900,unknown,0.0
11537,329001,unknown,0.0
11538,329002,unknown,0.0
11539,329100,unknown,0.0
11540,329200,unknown,0.0
11541,329300,unknown,0.0
11542,329400,unknown,0.0
11543,329500,unknown,0.0
11544,329600,unknown,0.0
11545,329700,unknown,0.0
11546,329800,unknown,0.0
11547,329900,unknown,0.0
11548,330000,unknown,0.0
11549,330100,unknown,0.0
11550,330200,unknown,0.0
11551,330300,unknown,0.0
11552,330400,unknown,0.0
11553,330500,unknown,0.0
11554,330600,unknown,0.0
11555,330700,unknown,0.0
11556,330800,unknown,0.0
11557,330900,unknown,0.0
11558,331000,unknown,0.0
11559,331100,unknown,0.0
11560,331200,unknown,0.0
11561,331300,unknown,0.0
11562,331400,unknown,0.0
11563,331500,unknown,0.0
11564,331600,unknown,0.0
11565,331700,unknown,0.0
11566,331801,unknown,0.0
11567,331900,unknown,0.0
11568,332000,unknown,0.0
11569,332100,unknown,0.0
11570,332200,unknown,0.0
11571,332301,unknown,
11572,332400,unknown,0.0
11573,332501,unknown,0.0
11574,332601,unknown,
11575,332700,unknown,0.0
11576,332801,unknown,0.0
11577,332901,unknown,0.0
11578,333000,unknown,
11579,333100,unknown,0.0
11580,333201,unknown,0.0
11581,333300,unknown,0.0
11582,333400,unknown,
11583,333500,unknown,0.0
11584,333600,unknown,0.0
11585,333700,unknown,0.0
11586,333800,unknown,0.0
11587,333901,unknown,0.0
11588,334001,unknown,0.0
11589,334100,unknown,0.0
11590,334200,unknown,0.0
11591,334300,unknown,0.0
11592,334400,unknown,0.0
11593,334501,unknown,0.0
11594,334601,unknown,0.0
11595,334700,unknown,0.0
11596,334801,unknown,0.0
11597,334901,unknown,0.0
11598,335001,unknown,0.0
11599,335101,unknown,0.0
11600,335201,unknown,0.0
11601,335202,unknown,0.0
11602,335301,unknown,0.0
11603,335302,unknown,0.0
11604,335400,unknown,0.0
11605,335501,unknown,0.0
11606,335502,unknown,0.0
11607,335600,unknown,0.0
11608,335701,unknown,0.0
11609,335702,unknown,0.0
11610,335800,unknown,0.0
11611,335901,unknown,0.0
11612,336001,unknown,0.0
11613,336002,unknown,0.0
11614,336101,unknown,0.0
11615,336102,unknown,0.0
11616,336200,unknown,0.0
11617,336301,unknown,0.0
11618,336400,unknown,0.0
11619,336500,unknown,
11620,336600,unknown,0.0
11621,336701,unknown,0.0
11622,336800,unknown,0.0
11623,336901,unknown,0.0
11624,337000,unknown,0.0
11625,337100,unknown,0.0
11626,337200,unknown,0.0
11627,337301,unknown,0.0
11628,337400,unknown,0.0
11629,337500,unknown,0.0
11630,337600,unknown,0.0
11631,337700,unknown,0.0
11632,337800,unknown,0.0
11633,337900,unknown,0.0
11634,338000,unknown,0.0
11635,338100,unknown,0.0
11636,338200,unknown,0.0
11637,338300,unknown,0.0
11638,338401,unknown,0.0
11639,338501,unknown,0.0
11640,338600,unknown,0.0
11641,338700,unknown,0.0
11642,338800,unknown,0.0
11643,338901,unknown,0.0
11644,339002,unknown,0.0
11645,339100,unknown,0.0
11646,339200,unknown,0.0
11647,339300,unknown,0.0
11648,339400,unknown,0.0
11649,339500,unknown,0.0
11650,339600,unknown,0.0
11651,339700,unknown,0.0
11652,339800,unknown,0.0
11653,339900,unknown,0.0
11654,340000,unknown,0.0
11655,340100,unknown,0.0
11656,340200,unknown,0.0
11657,340300,unknown,0.0
11658,340400,unknown,0.0
11659,340500,unknown,0.0
11660,340601,unknown,0.0
11661,340700,unknown,0.0
11662,340801,unknown,0.0
11663,340900,unknown,
11664,341000,unknown,0.0
11665,341101,unknown,0.0
11666,341201,unknown,0.0
