sa2,ethnicity,age,fully_imms,partial_imms
252800,Maori,1-4,0.6666666666666666,0.0
252800,Others,1-4,0.8924731182795699,0.043010752688172046
252800,Pacific,1-4,1.0,0.0
252800,Unknown,1-4,1.0,0.0
252800,Asian,13-17,0.8076923076923077,0.038461538461538464
252800,Maori,13-17,0.8947368421052632,0.05263157894736842
252800,Others,13-17,0.8790322580645161,0.008064516129032258
252800,Pacific,13-17,0.8333333333333334,0.08333333333333333
252800,Asian,5-12,0.9117647058823529,0.04411764705882353
252800,Maori,5-12,1.0,0.0
252800,Others,5-12,0.9651162790697675,0.005813953488372093
252800,Pacific,5-12,0.8125,0.125
252900,Asian,1-4,0.8148148148148148,0.07407407407407407
252900,Maori,1-4,0.8,0.0
252900,Others,1-4,0.9130434782608695,0.043478260869565216
252900,Pacific,1-4,1.0,0.0
252900,Unknown,1-4,1.0,0.0
252900,Asian,13-17,0.8333333333333334,0.1111111111111111
252900,Maori,13-17,0.6153846153846154,0.0
252900,Others,13-17,0.7142857142857143,0.03571428571428571
252900,Pacific,13-17,1.0,0.0
252900,Unknown,13-17,0.0,0.0
252900,Asian,5-12,0.8095238095238095,0.047619047619047616
252900,Maori,5-12,1.0,0.0
252900,Others,5-12,0.9555555555555556,0.022222222222222223
252900,Pacific,5-12,0.9166666666666666,0.0
252900,Unknown,5-12,0.3333333333333333,0.0
253000,Asian,1-4,0.813953488372093,0.06976744186046512
253000,Maori,1-4,1.0,0.0
253000,Others,1-4,0.9111111111111111,0.022222222222222223
253000,Pacific,1-4,1.0,0.0
253000,Unknown,1-4,1.0,0.0
253000,Asian,13-17,0.5428571428571428,0.11428571428571428
253000,Maori,13-17,0.8888888888888888,0.1111111111111111
253000,Others,13-17,0.8591549295774648,0.056338028169014086
253000,Pacific,13-17,0.9166666666666666,0.0
253000,Asian,5-12,0.75,0.047619047619047616
253000,Maori,5-12,1.0,0.0
253000,Others,5-12,0.9324324324324325,0.06756756756756757
253000,Pacific,5-12,0.9047619047619048,0.09523809523809523
253000,Unknown,5-12,1.0,0.0
253100,Asian,1-4,0.95,0.05
253100,Maori,1-4,0.8,0.2
253100,Others,1-4,0.9230769230769231,0.02564102564102564
253100,Pacific,1-4,1.0,0.0
253100,Asian,13-17,0.9615384615384616,0.0
253100,Maori,13-17,1.0,0.0
253100,Others,13-17,0.9,0.031578947368421054
253100,Pacific,13-17,0.9230769230769231,0.0
253100,Asian,5-12,0.8653846153846154,0.0
253100,Maori,5-12,0.8709677419354839,0.06451612903225806
253100,Others,5-12,0.8983050847457628,0.02824858757062147
253100,Pacific,5-12,0.7777777777777778,0.0
253100,Unknown,5-12,1.0,0.0
253200,Asian,1-4,1.0,0.0
253200,Maori,1-4,0.5,0.0
253200,Others,1-4,1.0,0.0
253200,Pacific,1-4,1.0,0.0
253200,Unknown,1-4,0.0,0.0
253200,Asian,13-17,0.5,0.0
253200,Maori,13-17,0.8,0.2
253200,Others,13-17,0.8363636363636363,0.05454545454545454
253200,Pacific,13-17,1.0,0.0
253200,Unknown,13-17,0.0,0.0
253200,Asian,5-12,1.0,0.0
253200,Maori,5-12,1.0,0.0
253200,Others,5-12,0.9130434782608695,0.0
253200,Pacific,5-12,1.0,0.0
253200,Unknown,5-12,0.0,0.0
253300,Asian,1-4,0.8518518518518519,0.05555555555555555
253300,Maori,1-4,0.7142857142857143,0.14285714285714285
253300,Others,1-4,0.9195402298850575,0.034482758620689655
253300,Pacific,1-4,1.0,0.0
253300,Asian,13-17,0.782608695652174,0.043478260869565216
253300,Maori,13-17,0.782608695652174,0.043478260869565216
253300,Others,13-17,0.8823529411764706,0.03361344537815126
253300,Pacific,13-17,1.0,0.0
253300,Unknown,13-17,0.0,0.0
253300,Asian,5-12,0.726027397260274,0.0958904109589041
253300,Maori,5-12,0.84375,0.0625
253300,Others,5-12,0.9565217391304348,0.016304347826086956
253300,Pacific,5-12,0.95,0.0
253300,Unknown,5-12,1.0,0.0
253400,Asian,1-4,0.5,0.0
253400,Maori,1-4,0.5,0.16666666666666666
253400,Others,1-4,0.8571428571428571,0.0
253400,Pacific,1-4,1.0,0.0
253400,Asian,13-17,0.6923076923076923,0.07692307692307693
253400,Maori,13-17,1.0,0.0
253400,Others,13-17,0.971830985915493,0.0
253400,Asian,5-12,0.6923076923076923,0.038461538461538464
253400,Maori,5-12,0.9,0.0
253400,Others,5-12,0.8939393939393939,0.045454545454545456
253400,Pacific,5-12,1.0,0.0
253500,Asian,1-4,1.0,0.0
253500,Maori,1-4,0.875,0.0
253500,Others,1-4,0.9333333333333333,0.03333333333333333
253500,Pacific,1-4,0.7777777777777778,0.1111111111111111
253500,Asian,13-17,0.7058823529411765,0.0
253500,Maori,13-17,1.0,0.0
253500,Others,13-17,0.8888888888888888,0.06349206349206349
253500,Pacific,13-17,0.9285714285714286,0.0
253500,Asian,5-12,0.8888888888888888,0.0
253500,Maori,5-12,0.9565217391304348,0.043478260869565216
253500,Others,5-12,0.84,0.02
253500,Pacific,5-12,0.9523809523809523,0.0
253600,Asian,1-4,0.7674418604651163,0.06976744186046512
253600,Maori,1-4,0.6666666666666666,0.2
253600,Others,1-4,0.9027777777777778,0.013888888888888888
253600,Pacific,1-4,0.9230769230769231,0.07692307692307693
253600,Unknown,1-4,1.0,0.0
253600,Asian,13-17,0.6176470588235294,0.029411764705882353
253600,Maori,13-17,0.9565217391304348,0.0
253600,Others,13-17,0.898989898989899,0.030303030303030304
253600,Pacific,13-17,0.8620689655172413,0.10344827586206896
253600,Asian,5-12,0.8208955223880597,0.04477611940298507
253600,Maori,5-12,0.896551724137931,0.034482758620689655
253600,Others,5-12,0.9054054054054054,0.02702702702702703
253600,Pacific,5-12,0.8863636363636364,0.06818181818181818
253700,Asian,1-4,0.8076923076923077,0.0
253700,Maori,1-4,0.5833333333333334,0.08333333333333333
253700,Others,1-4,0.9555555555555556,0.044444444444444446
253700,Pacific,1-4,0.8,0.2
253700,Asian,13-17,0.7837837837837838,0.0
253700,Maori,13-17,0.76,0.12
253700,Others,13-17,0.8461538461538461,0.06153846153846154
253700,Pacific,13-17,1.0,0.0
253700,Unknown,13-17,0.0,0.0
253700,Asian,5-12,0.8913043478260869,0.021739130434782608
253700,Maori,5-12,0.9166666666666666,0.041666666666666664
253700,Others,5-12,0.9242424242424242,0.030303030303030304
253700,Pacific,5-12,0.8333333333333334,0.0
253800,Asian,1-4,1.0,0.0
253800,Maori,1-4,0.7857142857142857,0.07142857142857142
253800,Others,1-4,0.9148936170212766,0.031914893617021274
253800,Pacific,1-4,1.0,0.0
253800,Unknown,1-4,1.0,0.0
253800,Asian,13-17,0.8928571428571429,0.0
253800,Maori,13-17,0.875,0.041666666666666664
253800,Others,13-17,0.9216867469879518,0.030120481927710843
253800,Pacific,13-17,1.0,0.0
253800,Unknown,13-17,1.0,0.0
253800,Asian,5-12,0.9428571428571428,0.02857142857142857
253800,Maori,5-12,0.9722222222222222,0.027777777777777776
253800,Others,5-12,0.9306569343065694,0.021897810218978103
253800,Pacific,5-12,0.8947368421052632,0.05263157894736842
253800,Unknown,5-12,0.8571428571428571,0.0
253900,Asian,1-4,0.75,0.0
253900,Maori,1-4,1.0,0.0
253900,Others,1-4,0.9555555555555556,0.044444444444444446
253900,Asian,13-17,0.3333333333333333,0.0
253900,Maori,13-17,0.4444444444444444,0.2222222222222222
253900,Others,13-17,0.8571428571428571,0.047619047619047616
253900,Pacific,13-17,1.0,0.0
253900,Unknown,13-17,0.0,0.0
253900,Asian,5-12,0.6666666666666666,0.3333333333333333
253900,Maori,5-12,1.0,0.0
253900,Others,5-12,0.95,0.01
253900,Unknown,5-12,1.0,0.0
254000,Asian,1-4,1.0,0.0
254000,Maori,1-4,0.7857142857142857,0.07142857142857142
254000,Others,1-4,0.945054945054945,0.01098901098901099
254000,Pacific,1-4,1.0,0.0
254000,Asian,13-17,0.8823529411764706,0.0
254000,Maori,13-17,0.9393939393939394,0.06060606060606061
254000,Others,13-17,0.9227272727272727,0.02727272727272727
254000,Pacific,13-17,1.0,0.0
254000,Unknown,13-17,0.0,0.0
254000,Asian,5-12,0.9090909090909091,0.0
254000,Maori,5-12,0.875,0.03571428571428571
254000,Others,5-12,0.951417004048583,0.024291497975708502
254000,Pacific,5-12,0.9333333333333333,0.0
254000,Unknown,5-12,0.5,0.0
254100,Asian,1-4,1.0,0.0
254100,Maori,1-4,1.0,0.0
254100,Others,1-4,0.8421052631578947,0.05263157894736842
254100,Pacific,1-4,0.7777777777777778,0.1111111111111111
254100,Asian,13-17,0.7777777777777778,0.0
254100,Maori,13-17,0.7777777777777778,0.1111111111111111
254100,Others,13-17,0.9183673469387755,0.04081632653061224
254100,Pacific,13-17,0.9230769230769231,0.07692307692307693
254100,Asian,5-12,0.95,0.025
254100,Maori,5-12,1.0,0.0
254100,Others,5-12,0.9358974358974359,0.01282051282051282
254100,Pacific,5-12,1.0,0.0
254200,Asian,1-4,0.9411764705882353,0.058823529411764705
254200,Maori,1-4,0.7777777777777778,0.0
254200,Others,1-4,0.9019607843137255,0.0196078431372549
254200,Pacific,1-4,0.8888888888888888,0.0
254200,Asian,13-17,0.8235294117647058,0.029411764705882353
254200,Maori,13-17,0.9259259259259259,0.037037037037037035
254200,Others,13-17,0.9318181818181818,0.0
254200,Pacific,13-17,0.9090909090909091,0.0
254200,Unknown,13-17,0.0,0.0
254200,Asian,5-12,0.8771929824561403,0.03508771929824561
254200,Maori,5-12,0.9655172413793104,0.0
254200,Others,5-12,0.9591836734693877,0.02040816326530612
254200,Pacific,5-12,0.9333333333333333,0.06666666666666667
254200,Unknown,5-12,1.0,0.0
254300,Asian,1-4,0.875,0.0
254300,Maori,1-4,0.8947368421052632,0.10526315789473684
254300,Others,1-4,0.8513513513513513,0.02702702702702703
254300,Pacific,1-4,0.6666666666666666,0.0
254300,Unknown,1-4,0.0,0.0
254300,Asian,13-17,0.6470588235294118,0.058823529411764705
254300,Maori,13-17,0.9642857142857143,0.0
254300,Others,13-17,0.9019607843137255,0.0392156862745098
254300,Pacific,13-17,1.0,0.0
254300,Asian,5-12,0.8181818181818182,0.06060606060606061
254300,Maori,5-12,0.9636363636363636,0.01818181818181818
254300,Others,5-12,0.9416058394160584,0.0072992700729927005
254300,Pacific,5-12,0.8823529411764706,0.0
254300,Unknown,5-12,1.0,0.0
254400,Asian,1-4,0.8095238095238095,0.047619047619047616
254400,Maori,1-4,1.0,0.0
254400,Others,1-4,0.975609756097561,0.024390243902439025
254400,Pacific,1-4,0.7,0.2
254400,Asian,13-17,0.8571428571428571,0.0
254400,Maori,13-17,0.7142857142857143,0.14285714285714285
254400,Others,13-17,0.9433962264150944,0.03773584905660377
254400,Pacific,13-17,0.9444444444444444,0.05555555555555555
254400,Asian,5-12,0.8571428571428571,0.02040816326530612
254400,Maori,5-12,0.9285714285714286,0.0
254400,Others,5-12,0.891566265060241,0.03614457831325301
254400,Pacific,5-12,1.0,0.0
254400,Unknown,5-12,1.0,0.0
254500,Asian,1-4,0.9,0.0
254500,Maori,1-4,0.75,0.25
254500,Others,1-4,0.8666666666666667,0.06666666666666667
254500,Pacific,1-4,1.0,0.0
254500,Asian,13-17,0.875,0.0
254500,Maori,13-17,1.0,0.0
254500,Others,13-17,0.9615384615384616,0.038461538461538464
254500,Pacific,13-17,1.0,0.0
254500,Asian,5-12,0.9230769230769231,0.0
254500,Maori,5-12,1.0,0.0
254500,Others,5-12,0.9523809523809523,0.0
254500,Pacific,5-12,0.9090909090909091,0.0
254600,Asian,1-4,0.8333333333333334,0.0
254600,Maori,1-4,1.0,0.0
254600,Others,1-4,0.9428571428571428,0.0
254600,Pacific,1-4,0.5,0.0
254600,Asian,13-17,0.85,0.0
254600,Maori,13-17,0.8181818181818182,0.0
254600,Others,13-17,0.8160919540229885,0.011494252873563218
254600,Pacific,13-17,1.0,0.0
254600,Unknown,13-17,0.0,0.0
254600,Asian,5-12,0.9473684210526315,0.0
254600,Maori,5-12,0.9333333333333333,0.06666666666666667
254600,Others,5-12,0.8416666666666667,0.03333333333333333
254600,Pacific,5-12,0.0,0.0
254600,Unknown,5-12,1.0,0.0
254700,Asian,1-4,1.0,0.0
254700,Maori,1-4,1.0,0.0
254700,Others,1-4,0.92,0.06
254700,Pacific,1-4,1.0,0.0
254700,Asian,13-17,0.6666666666666666,0.0
254700,Maori,13-17,0.875,0.125
254700,Others,13-17,0.8508771929824561,0.008771929824561403
254700,Pacific,13-17,0.8571428571428571,0.0
254700,Unknown,13-17,1.0,0.0
254700,Asian,5-12,0.8947368421052632,0.0
254700,Maori,5-12,0.8620689655172413,0.034482758620689655
254700,Others,5-12,0.9754098360655737,0.0
254700,Pacific,5-12,0.9090909090909091,0.0
254700,Unknown,5-12,1.0,0.0
254800,Asian,1-4,0.7857142857142857,0.07142857142857142
254800,Maori,1-4,0.8333333333333334,0.08333333333333333
254800,Others,1-4,0.9285714285714286,0.02857142857142857
254800,Pacific,1-4,1.0,0.0
254800,Asian,13-17,0.8823529411764706,0.0
254800,Maori,13-17,0.8823529411764706,0.0
254800,Others,13-17,0.8650306748466258,0.006134969325153374
254800,Pacific,13-17,0.5882352941176471,0.11764705882352941
254800,Unknown,13-17,0.5,0.0
254800,Asian,5-12,1.0,0.0
254800,Maori,5-12,0.9047619047619048,0.0
254800,Others,5-12,0.9330143540669856,0.009569377990430622
254800,Pacific,5-12,0.9333333333333333,0.06666666666666667
254900,Asian,1-4,0.8666666666666667,0.06666666666666667
254900,Maori,1-4,0.7058823529411765,0.058823529411764705
254900,Others,1-4,0.9076923076923077,0.046153846153846156
254900,Pacific,1-4,1.0,0.0
254900,Asian,13-17,0.8461538461538461,0.0
254900,Maori,13-17,0.9459459459459459,0.05405405405405406
254900,Others,13-17,0.9468085106382979,0.031914893617021274
254900,Pacific,13-17,0.9375,0.0
254900,Unknown,13-17,1.0,0.0
254900,Asian,5-12,0.8369565217391305,0.03260869565217391
254900,Maori,5-12,0.9824561403508771,0.0
254900,Others,5-12,0.9620253164556962,0.012658227848101266
254900,Pacific,5-12,0.94,0.06
254900,Unknown,5-12,1.0,0.0
255000,Asian,1-4,1.0,0.0
255000,Others,5-12,1.0,0.0
255100,Asian,1-4,0.9130434782608695,0.043478260869565216
255100,Maori,1-4,0.8048780487804879,0.07317073170731707
255100,Others,1-4,0.8780487804878049,0.036585365853658534
255100,Pacific,1-4,0.9259259259259259,0.037037037037037035
255100,Asian,13-17,0.6046511627906976,0.046511627906976744
255100,Maori,13-17,0.875,0.06944444444444445
255100,Others,13-17,0.8624338624338624,0.05291005291005291
255100,Pacific,13-17,0.855072463768116,0.043478260869565216
255100,Unknown,13-17,0.16666666666666666,0.0
255100,Asian,5-12,0.7777777777777778,0.037037037037037035
255100,Maori,5-12,0.9052631578947369,0.031578947368421054
255100,Others,5-12,0.975,0.005
255100,Pacific,5-12,0.9594594594594594,0.04054054054054054
255100,Unknown,5-12,0.0,0.0
255200,Asian,1-4,0.8571428571428571,0.07142857142857142
255200,Maori,1-4,1.0,0.0
255200,Others,1-4,0.9074074074074074,0.05555555555555555
255200,Asian,13-17,0.8125,0.09375
255200,Maori,13-17,0.7272727272727273,0.09090909090909091
255200,Others,13-17,0.8028846153846154,0.052884615384615384
255200,Unknown,13-17,0.0,0.0
255200,Asian,5-12,0.85,0.0
255200,Maori,5-12,1.0,0.0
255200,Others,5-12,0.9058823529411765,0.011764705882352941
255200,Pacific,5-12,1.0,0.0
255200,Unknown,5-12,0.3333333333333333,0.0
255300,Maori,1-4,1.0,0.0
255300,Others,1-4,0.8372093023255814,0.023255813953488372
255300,Asian,13-17,1.0,0.0
255300,Maori,13-17,1.0,0.0
255300,Others,13-17,0.9836065573770492,0.0
255300,Asian,5-12,1.0,0.0
255300,Maori,5-12,0.9130434782608695,0.0
255300,Others,5-12,0.8888888888888888,0.012345679012345678
255300,Pacific,5-12,0.5,0.5
255400,Asian,1-4,1.0,0.0
255400,Maori,1-4,0.8,0.06666666666666667
255400,Others,1-4,0.8620689655172413,0.0
255400,Asian,13-17,0.5,0.0
255400,Maori,13-17,0.9615384615384616,0.0
255400,Others,13-17,0.8953488372093024,0.023255813953488372
255400,Pacific,13-17,1.0,0.0
255400,Maori,5-12,0.9696969696969697,0.0
255400,Others,5-12,0.9381443298969072,0.0
255400,Pacific,5-12,1.0,0.0
255500,Maori,1-4,0.8,0.0
255500,Others,1-4,0.875,0.0625
255500,Pacific,1-4,1.0,0.0
255500,Asian,13-17,0.6666666666666666,0.3333333333333333
255500,Maori,13-17,1.0,0.0
255500,Others,13-17,0.8974358974358975,0.038461538461538464
255500,Pacific,13-17,1.0,0.0
255500,Maori,5-12,1.0,0.0
255500,Others,5-12,0.9382716049382716,0.0
255500,Pacific,5-12,1.0,0.0
255600,Asian,1-4,1.0,0.0
255600,Maori,1-4,0.7307692307692307,0.07692307692307693
255600,Others,1-4,0.9285714285714286,0.03571428571428571
255600,Pacific,1-4,0.3333333333333333,0.0
255600,Asian,13-17,1.0,0.0
255600,Maori,13-17,0.9428571428571428,0.02857142857142857
255600,Others,13-17,1.0,0.0
255600,Pacific,13-17,1.0,0.0
255600,Asian,5-12,0.9,0.0
255600,Maori,5-12,0.9523809523809523,0.015873015873015872
255600,Others,5-12,0.9682539682539683,0.015873015873015872
255600,Pacific,5-12,1.0,0.0
255700,Asian,1-4,0.7142857142857143,0.0
255700,Maori,1-4,0.6458333333333334,0.08333333333333333
255700,Others,1-4,0.88,0.05333333333333334
255700,Pacific,1-4,0.8,0.0
255700,Unknown,1-4,1.0,0.0
255700,Asian,13-17,0.3333333333333333,0.08333333333333333
255700,Maori,13-17,0.9836065573770492,0.0
255700,Others,13-17,0.9313725490196079,0.00980392156862745
255700,Pacific,13-17,0.8333333333333334,0.08333333333333333
255700,Asian,5-12,0.875,0.0
255700,Maori,5-12,0.9139784946236559,0.010752688172043012
255700,Others,5-12,0.9485294117647058,0.0
255700,Pacific,5-12,1.0,0.0
255800,Asian,1-4,1.0,0.0
255800,Maori,1-4,0.8,0.0
255800,Others,1-4,0.851063829787234,0.1276595744680851
255800,Pacific,1-4,0.8,0.0
255800,Asian,13-17,0.8,0.0
255800,Maori,13-17,0.8857142857142857,0.11428571428571428
255800,Others,13-17,0.8481012658227848,0.012658227848101266
255800,Pacific,13-17,0.75,0.0
255800,Asian,5-12,0.8888888888888888,0.1111111111111111
255800,Maori,5-12,0.8297872340425532,0.0425531914893617
255800,Others,5-12,0.9393939393939394,0.030303030303030304
255800,Pacific,5-12,1.0,0.0
255900,Asian,1-4,0.5,0.5
255900,Maori,1-4,0.875,0.0
255900,Others,1-4,0.8823529411764706,0.0
255900,Pacific,1-4,0.5,0.5
255900,Asian,13-17,1.0,0.0
255900,Maori,13-17,0.7058823529411765,0.0
255900,Others,13-17,0.9166666666666666,0.0
255900,Pacific,13-17,1.0,0.0
255900,Asian,5-12,1.0,0.0
255900,Maori,5-12,0.95,0.0
255900,Others,5-12,0.9090909090909091,0.0
255900,Pacific,5-12,0.6666666666666666,0.0
255900,Unknown,5-12,0.0,0.0
256000,Asian,1-4,1.0,0.0
256000,Maori,1-4,0.8181818181818182,0.0
256000,Others,1-4,0.9166666666666666,0.041666666666666664
256000,Pacific,1-4,1.0,0.0
256000,Asian,13-17,0.4,0.0
256000,Maori,13-17,0.9428571428571428,0.02857142857142857
256000,Others,13-17,0.9295774647887324,0.0
256000,Pacific,13-17,1.0,0.0
256000,Asian,5-12,0.5714285714285714,0.14285714285714285
256000,Maori,5-12,0.9622641509433962,0.018867924528301886
256000,Others,5-12,0.9272727272727272,0.0
256000,Pacific,5-12,0.9090909090909091,0.09090909090909091
256100,Asian,1-4,0.7777777777777778,0.0
256100,Maori,1-4,0.7567567567567568,0.05405405405405406
256100,Others,1-4,0.8163265306122449,0.08163265306122448
256100,Pacific,1-4,1.0,0.0
256100,Asian,13-17,0.3333333333333333,0.3333333333333333
256100,Maori,13-17,0.9333333333333333,0.0
256100,Others,13-17,0.9504950495049505,0.009900990099009901
256100,Pacific,13-17,1.0,0.0
256100,Asian,5-12,1.0,0.0
256100,Maori,5-12,0.9402985074626866,0.014925373134328358
256100,Others,5-12,0.9487179487179487,0.008547008547008548
256100,Pacific,5-12,0.6666666666666666,0.1111111111111111
256200,Asian,1-4,0.8571428571428571,0.0
256200,Maori,1-4,0.7777777777777778,0.06666666666666667
256200,Others,1-4,0.831858407079646,0.04424778761061947
256200,Pacific,1-4,1.0,0.0
256200,Asian,13-17,0.6470588235294118,0.058823529411764705
256200,Maori,13-17,0.9532710280373832,0.018691588785046728
256200,Others,13-17,0.8914728682170543,0.007751937984496124
256200,Pacific,13-17,1.0,0.0
256200,Unknown,13-17,0.0,0.0
256200,Asian,5-12,0.7307692307692307,0.09615384615384616
256200,Maori,5-12,0.9351351351351351,0.03783783783783784
256200,Others,5-12,0.9198113207547169,0.014150943396226415
256200,Pacific,5-12,0.9130434782608695,0.043478260869565216
256300,Asian,1-4,0.92,0.04
256300,Maori,1-4,0.7142857142857143,0.08928571428571429
256300,Others,1-4,0.9193548387096774,0.016129032258064516
256300,Pacific,1-4,0.6666666666666666,0.0
256300,Asian,13-17,0.7272727272727273,0.0
256300,Maori,13-17,0.8714285714285714,0.05714285714285714
256300,Others,13-17,0.9101123595505618,0.011235955056179775
256300,Pacific,13-17,0.75,0.0
256300,Asian,5-12,0.8461538461538461,0.0
256300,Maori,5-12,0.9339622641509434,0.018867924528301886
256300,Others,5-12,0.9426229508196722,0.00819672131147541
256300,Pacific,5-12,1.0,0.0
256400,Asian,1-4,0.7777777777777778,0.1111111111111111
256400,Maori,1-4,0.717391304347826,0.043478260869565216
256400,Others,1-4,0.8823529411764706,0.029411764705882353
256400,Pacific,1-4,1.0,0.0
256400,Asian,13-17,0.5384615384615384,0.0
256400,Maori,13-17,0.9019607843137255,0.058823529411764705
256400,Others,13-17,0.8727272727272727,0.0
256400,Pacific,13-17,0.75,0.0
256400,Asian,5-12,0.875,0.0
256400,Maori,5-12,0.8813559322033898,0.0423728813559322
256400,Others,5-12,0.9066666666666666,0.013333333333333334
256400,Pacific,5-12,0.5714285714285714,0.0
256500,Maori,1-4,0.7058823529411765,0.058823529411764705
256500,Others,1-4,0.8909090909090909,0.0
256500,Maori,13-17,1.0,0.0
256500,Others,13-17,0.9682539682539683,0.0
256500,Pacific,13-17,1.0,0.0
256500,Asian,5-12,1.0,0.0
256500,Maori,5-12,0.9487179487179487,0.02564102564102564
256500,Others,5-12,0.9727272727272728,0.0
256500,Pacific,5-12,1.0,0.0
256500,Unknown,5-12,1.0,0.0
256600,Asian,1-4,1.0,0.0
256600,Maori,1-4,0.4444444444444444,0.1111111111111111
256600,Others,1-4,0.8717948717948718,0.02564102564102564
256600,Asian,13-17,0.0,0.0
256600,Maori,13-17,0.8,0.2
256600,Others,13-17,0.9253731343283582,0.014925373134328358
256600,Asian,5-12,1.0,0.0
256600,Maori,5-12,0.8409090909090909,0.045454545454545456
256600,Others,5-12,0.9540229885057471,0.011494252873563218
256700,Asian,1-4,1.0,0.0
256700,Maori,1-4,0.810126582278481,0.05063291139240506
