SA2 Code,Family Type Code,People Count Code,Dependent Children Count Code,Count
144000,2,6,11,s
159500,3,5,411,9
249400,2,6,11,s
157500,3,3,211,27
113100,2,6,911,s
200300,2,5,211,s
175600,2,6,411,s
304500,2,5,311,30
355600,2,4,211,102
235800,2,9,414,s
222100,3,4,211,s
217200,2,5,11,s
248200,2,4,111,s
208200,2,5,211,s
156600,2,6,311,s
313600,2,4,211,72
350400,1,2,11,180
308000,2,5,111,s
153400,2,6,211,s
221500,2,6,311,s
222100,3,3,211,9
355200,3,4,911,s
304700,3,2,11,s
232200,3,3,11,s
136600,2,4,11,42
124600,2,6,311,s
102100,3,2,11,18
120900,2,8,211,s
351600,2,4,111,15
321500,1,2,11,255
313700,3,3,111,s
174100,3,3,211,21
182200,2,3,11,24
236700,2,7,211,s
150800,3,6,111,s
164500,2,7,412,s
181700,2,3,111,33
300500,2,5,111,s
244900,2,8,413,s
145800,2,3,11,39
184400,3,3,111,6
323300,2,9,413,s
355200,2,5,111,s
126600,3,3,111,6
173600,2,4,111,6
157700,3,5,411,18
230900,2,4,911,s
334500,3,2,111,15
316700,3,3,211,s
247100,3,4,311,6
203000,2,3,11,15
207800,3,5,411,9
223500,2,7,412,s
124700,3,3,111,s
218500,2,3,111,48
177400,3,2,911,s
153100,2,3,11,87
362800,2,7,411,s
198200,2,3,11,30
218100,2,6,911,s
125700,2,6,411,12
315400,2,6,311,s
140400,3,7,211,s
330900,2,4,111,9
159000,3,5,211,s
112400,2,3,11,33
210400,3,3,211,s
134600,3,4,211,s
356200,3,2,11,9
159100,2,10,911,s
162500,3,2,111,18
242000,2,5,211,9
240700,3,6,11,s
322600,2,5,111,6
113300,3,2,11,12
309200,2,5,211,s
301000,3,2,111,21
195500,1,2,11,252
122600,3,5,311,s
323700,2,8,412,s
138400,3,4,11,s
338400,2,5,211,6
187700,2,6,411,15
247500,2,6,311,s
344200,2,5,311,12
196400,3,4,911,s
358300,2,4,911,s
361400,2,5,111,s
232600,2,6,211,s
212500,2,4,111,9
325900,3,5,211,s
172700,1,2,11,99
215300,2,5,11,s
223500,3,4,211,s
144000,3,5,11,s
309300,2,7,412,s
119500,3,3,911,s
225000,2,5,911,s
127100,2,5,111,s
217900,2,7,411,s
238300,2,7,412,s
207000,2,8,311,s
250100,3,3,111,s
237400,2,5,211,s
131500,2,6,411,6
202200,3,5,311,s
220000,3,2,111,12
144100,2,4,111,15
146400,2,3,111,75
135300,2,3,11,12
129300,2,5,11,s
256700,2,5,211,s
168700,2,5,111,s
206400,2,5,211,s
144700,3,5,111,s
190200,3,4,211,s
302300,3,4,311,s
324000,2,5,111,6
243100,2,4,211,18
144400,2,4,111,12
361900,3,4,211,s
228100,3,7,413,s
323900,3,4,211,s
162200,3,2,11,6
213600,2,6,911,s
101300,2,5,311,12
302900,3,2,911,s
127200,1,2,11,69
205700,3,4,311,6
209700,3,4,111,s
190200,2,4,11,s
107000,2,6,411,s
193200,3,3,211,36
230500,2,6,411,6
341200,2,7,412,s
106600,3,6,411,s
186700,3,3,211,6
164200,2,6,11,s
303000,2,5,311,9
353600,3,2,111,21
109600,2,4,11,6
163800,2,4,911,s
243800,3,4,11,s
254000,2,6,211,s
223700,2,7,412,s
254900,3,6,211,s
226400,2,8,412,s
221300,2,5,111,s
249900,2,5,11,s
246600,2,7,911,s
337500,2,6,411,9
330400,2,7,412,s
150500,2,4,11,18
343700,2,4,211,69
153900,2,4,111,21
104900,2,5,111,s
155500,2,5,911,s
301300,3,2,11,33
360800,2,3,111,24
343100,2,4,11,s
108800,3,8,412,s
187400,3,6,412,s
206600,2,4,11,6
108800,3,4,311,9
140800,2,3,111,120
170200,2,4,211,60
157700,2,6,911,s
302600,3,5,411,s
340800,2,7,412,s
361600,3,5,411,s
157300,3,6,412,s
163000,3,2,911,s
306100,2,4,211,45
151600,2,9,412,s
317700,2,4,11,15
148900,3,4,311,18
182400,1,2,11,45
193000,1,2,11,549
188200,3,4,211,s
158700,3,2,111,54
169400,2,5,911,s
162900,2,5,211,6
356400,3,3,211,27
317800,2,5,11,s
339700,2,3,111,30
329500,1,2,11,270
164200,2,3,111,63
256400,2,6,111,s
356700,3,2,911,s
336700,3,4,311,s
240800,2,3,11,54
100100,2,3,911,s
240800,2,5,311,51
157000,2,5,211,6
210500,2,7,412,s
148200,3,8,413,s
217800,3,3,111,s
209200,3,7,412,s
238100,2,8,311,s
304400,2,4,211,81
123600,3,6,211,s
158800,3,7,311,s
324500,3,3,11,6
115100,3,3,111,9
335900,3,3,211,6
140600,2,3,11,33
130000,2,3,911,s
132800,2,3,911,s
145300,2,8,412,s
103500,2,3,111,54
144300,2,7,412,s
358000,2,5,311,24
158300,2,8,411,s
328800,3,2,111,s
150700,2,4,111,36
102000,2,3,111,9
130300,2,5,311,48
151600,2,7,111,s
313800,2,4,111,12
198700,3,3,111,s
344100,1,2,11,189
335000,3,3,111,s
348400,2,6,411,s
112700,3,5,211,s
126700,3,4,11,s
169800,3,3,111,s
117100,3,2,111,9
353900,3,2,11,6
132300,2,7,411,s
231600,3,2,911,s
128000,3,4,311,s
139400,2,3,11,51
168300,3,4,311,s
329500,3,5,411,s
360500,3,3,111,s
199000,2,7,411,s
135300,2,3,111,36
173900,2,9,414,s
155600,2,5,11,9
113100,2,4,11,27
139400,2,3,111,78
347700,3,2,11,s
213300,3,4,911,s
177100,2,3,11,63
145000,3,5,411,s
314500,3,4,211,s
223900,2,5,311,6
339400,2,4,111,18
130800,2,6,311,s
301700,2,4,11,s
338100,3,2,111,12
192800,2,6,311,s
356200,2,5,111,s
207000,2,5,11,s
193000,3,4,111,s
169600,3,3,11,6
329400,2,6,411,s
191600,3,2,111,21
165900,2,4,211,87
229000,3,2,11,33
178800,2,6,211,s
122600,3,3,111,s
226300,2,6,411,s
338200,2,3,111,66
219300,3,2,11,15
103500,2,3,11,39
105800,2,5,211,6
249400,2,3,11,78
333500,3,3,111,s
154800,2,7,111,s
115300,3,4,911,s
132900,1,2,11,264
329300,3,3,111,15
181800,3,3,211,6
238600,3,4,311,6
360100,1,2,11,24
358100,3,2,111,s
195300,2,6,11,s
140100,2,5,11,6
228300,2,4,911,s
328200,2,7,412,s
304800,2,4,111,9
172100,3,5,311,s
237000,3,2,11,42
228800,1,2,11,237
192500,2,5,11,s
143000,2,6,11,s
128100,3,4,311,s
196500,3,3,911,s
184900,2,5,311,15
225600,2,6,411,6
212100,2,5,311,21
252800,2,6,211,s
202000,2,10,415,s
214900,1,2,11,312
167200,2,4,111,s
112400,3,7,311,s
165300,3,9,411,s
209100,3,3,111,9
348100,3,4,111,s
117100,2,6,211,s
196800,2,6,411,12
343900,2,6,311,s
238800,2,6,111,s
110900,2,6,211,s
213500,3,2,111,36
118000,2,6,111,s
154100,3,2,11,33
232400,3,3,11,s
129000,2,5,11,s
124900,3,2,111,57
302000,3,2,111,s
171800,3,5,311,s
250000,2,7,412,s
213200,2,5,311,30
135400,2,5,211,6
178500,2,6,211,s
216500,2,4,911,s
127700,2,4,211,108
234400,2,5,211,s
114400,2,6,211,s
146400,3,8,311,s
150200,2,6,311,s
159100,3,4,11,s
108200,2,5,311,27
144100,3,5,411,s
198500,3,5,411,s
323100,3,3,911,s
182100,3,2,11,9
137500,2,5,111,s
120900,3,4,211,s
242800,3,2,111,12
153500,3,4,111,s
319500,3,6,411,s
318600,2,5,311,45
145800,3,3,211,36
194300,3,5,411,s
115800,2,6,311,s
168600,2,4,911,s
192500,2,5,111,s
174200,3,3,211,9
342600,3,2,911,s
129200,2,5,111,6
317700,2,3,11,48
258900,3,3,211,s
118600,2,4,11,s
128400,2,6,11,s
254700,2,3,11,21
191500,2,4,211,51
176600,3,5,411,s
237800,3,5,211,s
101200,3,4,311,6
103600,2,3,11,15
115200,2,6,311,s
353300,2,5,11,s
102700,3,7,911,s
246100,1,2,11,279
209800,2,8,412,s
217400,3,5,411,6
148400,2,3,111,72
172200,2,4,211,48
199800,3,4,311,s
111700,3,3,211,36
105100,3,3,211,12
106100,3,3,11,s
208500,3,8,411,s
323000,3,5,211,s
213400,3,3,211,24
179300,2,3,111,99
202300,2,5,911,s
191900,3,5,911,s
329500,3,4,211,s
327500,2,3,11,36
184300,2,4,211,42
127400,2,6,211,s
200500,3,4,11,s
188700,2,7,311,s
196300,2,5,911,s
358300,3,5,211,s
126000,2,7,211,s
305900,2,4,11,9
238100,3,3,211,12
215500,2,4,211,42
124500,2,4,111,6
333700,2,4,211,54
128400,2,6,111,s
304500,3,4,211,6
127900,2,4,211,66
353700,3,2,11,s
120900,2,4,111,12
152600,1,2,11,69
337400,3,2,111,21
153500,3,4,11,s
137200,3,3,211,12
179600,3,3,11,s
358300,2,5,111,s
359100,3,2,111,15
115600,2,5,11,s
189400,2,6,411,s
129500,2,6,411,9
142200,3,2,911,s
160100,1,2,11,204
350400,3,5,411,s
159900,3,5,11,s
108600,2,7,411,s
159900,2,3,11,33
333200,2,5,211,s
231400,3,3,111,s
359700,2,5,211,s
304300,3,4,311,6
351200,3,4,911,s
206100,2,8,413,s
209200,2,8,412,s
121300,3,6,412,s
164600,2,7,211,s
249100,2,5,911,s
116100,2,6,311,s
349800,1,2,11,477
221400,3,5,411,s
121700,2,7,311,s
148700,2,6,211,s
349300,2,6,311,s
101200,2,3,911,s
358000,2,3,11,18
133600,2,4,211,105
254700,3,3,211,9
218200,2,5,311,15
144500,2,3,11,33
207000,3,5,211,s
113600,3,7,211,s
102400,2,6,911,s
169100,2,3,111,36
231600,2,8,411,s
237600,2,3,111,72
336800,1,2,11,270
246900,2,4,11,24
151600,2,6,311,6
245700,2,5,311,s
180300,2,3,11,30
168200,2,3,111,12
169500,2,4,11,s
156800,2,8,311,s
256200,2,7,111,s
338900,2,4,211,102
244100,2,7,211,s
216100,3,3,211,s
164900,1,2,11,147
207100,2,3,11,18
193100,3,2,911,s
111100,2,6,311,s
111200,2,4,911,s
109900,3,4,311,s
177400,2,5,111,s
356800,3,2,911,s
112800,2,4,11,12
163000,2,5,311,48
159100,2,5,211,12
228000,2,6,11,s
106400,3,4,311,21
187700,2,7,412,s
152600,3,5,311,s
110500,3,2,111,24
146800,2,7,412,s
171700,3,3,211,6
212200,2,6,211,s
238500,2,6,211,s
254500,2,5,11,s
220100,3,2,111,24
305800,3,4,211,s
132900,3,4,111,s
237500,2,5,311,39
213900,2,5,211,6
174400,2,3,111,27
205700,2,6,211,s
129600,2,8,311,s
120600,2,5,211,9
246900,2,4,111,27
121700,3,4,311,s
138600,2,6,211,s
161800,2,6,111,s
153600,2,9,413,s
337700,2,3,11,21
206900,3,4,111,s
180600,2,5,11,s
358400,3,2,11,18
133600,2,6,11,s
212000,3,5,411,s
191300,2,6,411,15
243400,3,5,311,s
177000,2,5,911,s
153500,2,5,211,9
325400,3,2,111,33
143100,3,3,11,6
254900,3,7,411,s
314300,2,4,211,60
177300,3,9,211,s
244900,3,3,111,s
155000,3,5,11,s
249400,3,3,211,30
125800,2,7,412,s
190600,2,5,311,42
145600,2,8,111,s
174000,2,5,911,s
240700,3,5,911,s
135000,2,7,412,s
207100,3,4,11,s
315500,2,7,412,s
151000,2,4,911,s
213000,2,4,211,87
101300,3,3,211,9
178100,2,4,211,108
231400,2,5,211,s
241300,2,6,11,s
195500,3,2,11,30
308600,2,4,211,96
220300,3,2,911,s
216400,2,5,311,15
176200,3,6,412,s
241600,2,5,211,9
142000,2,5,111,s
244700,1,2,11,456
315000,3,3,111,s
172100,3,3,11,9
140200,2,4,111,48
245900,2,5,311,33
160100,3,5,311,s
248300,3,4,11,s
158100,2,6,411,9
123300,2,6,211,s
252600,2,3,11,18
169100,3,5,111,s
242900,3,4,911,s
127800,2,8,413,s
127200,3,2,11,6
235200,3,5,311,s
329700,3,2,11,30
150000,3,3,911,s
174400,2,3,11,21
330300,2,6,411,6
126900,3,3,211,27
241200,1,2,11,87
171400,3,6,311,s
139500,2,5,211,s
178400,2,8,412,s
174300,2,5,11,s
106800,2,4,211,45
101500,1,2,11,105
243400,1,2,11,324
159700,2,7,412,6
193400,2,5,11,s
184100,2,4,11,s
128300,2,6,411,12
199500,2,8,911,s
361000,1,2,11,102
177000,3,4,311,9
154800,2,6,311,s
350300,2,4,211,108
200500,2,5,211,s
158100,3,3,11,s
182100,3,2,111,12
319900,3,2,11,42
120900,3,5,411,s
176600,3,2,111,27
154000,3,8,413,s
321000,3,4,111,s
112300,2,3,911,s
224600,3,4,911,s
137900,3,4,911,s
222000,2,4,111,s
205900,2,4,211,45
178800,3,4,911,s
215700,2,4,911,s
255500,2,7,211,s
139800,2,4,211,144
107800,3,4,11,s
112900,2,6,311,s
178700,3,3,111,s
304500,3,5,411,s
111800,3,3,111,s
126000,2,4,11,48
121600,3,2,111,57
163300,3,3,211,24
212100,2,3,111,39
308400,3,3,111,s
128300,3,3,11,18
257700,3,4,311,s
141200,1,2,11,156
358000,2,3,111,39
218600,3,5,311,s
361600,2,5,311,18
110100,2,6,411,s
232400,3,3,111,s
216900,2,7,412,s
255900,3,3,111,s
353000,2,5,311,24
214600,2,7,412,s
330500,2,10,413,s
224800,2,3,11,21
233500,2,3,111,12
225600,3,3,111,s
164800,3,6,412,s
242300,2,7,911,s
325600,2,8,413,s
359500,2,3,111,54
153200,2,6,211,s
320400,2,3,111,s
331000,3,5,411,s
209600,3,5,311,s
250900,3,4,311,s
351000,3,3,111,9
148900,2,4,211,45
346000,3,3,11,s
115000,2,5,111,s
221200,2,7,412,s
352100,3,2,11,24
153800,3,3,111,6
354900,3,4,911,s
226700,3,4,311,6
348200,3,3,211,s
138200,2,5,211,6
237700,2,6,411,s
239800,2,4,211,93
142000,2,4,211,90
197700,2,6,311,s
233500,1,2,11,78
230300,2,5,211,s
116600,3,7,413,s
210300,2,7,412,s
359000,2,8,411,s
202800,3,3,111,9
349400,2,4,111,12
304500,3,3,211,30
255700,2,8,911,s
115200,3,3,211,6
314200,2,5,11,s
206500,3,4,911,s
229000,2,3,11,36
175200,2,3,11,s
169400,3,2,111,30
244000,2,5,11,s
100400,3,4,211,s
155100,2,9,911,s
113000,3,5,411,s
150200,2,7,412,12
198100,3,6,311,s
121300,2,7,411,s
159800,2,4,211,69
132300,3,3,11,12
311500,2,5,211,s
243800,2,6,311,s
109500,3,3,11,s
343300,2,7,412,s
150900,2,8,411,s
218100,2,5,211,s
191100,2,3,111,15
185200,2,7,412,s
250100,2,4,111,12
248200,2,3,11,6
152900,3,3,11,12
202600,3,3,111,9
302200,2,3,111,18
101400,2,6,211,s
150500,2,6,411,6
120500,3,2,11,30
215900,3,2,911,s
153200,2,8,311,s
206100,3,6,412,s
142600,2,5,311,21
345900,2,5,311,9
107500,2,6,311,s
105300,3,6,412,s
218400,2,4,211,144
203700,2,7,412,s
240800,2,8,311,s
127800,2,7,411,s
211500,2,5,311,12
250700,3,2,11,6
312300,2,4,211,33
312600,3,2,111,s
121000,3,2,11,60
322900,1,2,11,138
127700,2,5,311,33
339100,3,2,111,9
165500,2,4,211,156
323000,2,6,311,s
185400,2,3,111,39
246100,2,5,211,6
306800,3,3,111,6
221300,1,2,11,231
358300,1,2,11,285
326900,3,2,11,48
174300,3,5,211,s
221100,1,2,11,144
358400,2,3,111,69
144400,3,4,311,s
178400,2,11,416,s
251900,3,4,211,s
227900,2,7,311,s
109600,2,6,111,s
323900,3,5,311,s
153200,2,8,211,s
155900,3,3,11,12
160100,3,2,11,57
202500,2,5,311,27
111400,3,3,111,s
242400,3,2,111,48
212100,2,4,211,57
340500,3,4,311,s
193200,2,6,411,12
165900,2,3,111,48
244200,2,4,11,18
105300,3,3,211,6
122400,2,7,412,6
255700,1,2,11,297
203700,2,4,911,s
108500,2,5,11,s
310100,2,5,211,s
337400,1,2,11,405
333500,2,3,11,6
341900,2,7,412,s
180900,3,4,111,s
224800,3,3,111,12
359000,2,5,111,s
163400,1,2,11,219
344000,2,5,11,s
169400,3,7,413,s
194900,3,4,211,s
223600,2,5,11,s
323400,2,7,411,s
245300,2,5,11,s
133100,3,6,411,s
305900,2,5,211,s
346900,2,4,911,s
159000,2,8,311,s
121300,3,3,911,s
218600,2,7,211,s
179100,3,5,311,s
230900,2,5,311,15
340300,3,2,11,24
235800,3,3,211,24
209100,2,3,11,33
320200,3,4,911,s
167100,2,6,311,s
352000,3,4,11,s
244500,2,5,311,24
123000,2,5,11,9
337600,2,6,411,s
155100,2,9,414,s
191900,2,7,11,s
329600,2,3,111,30
204900,3,2,11,21
253600,3,6,412,s
223600,2,6,411,s
176500,2,5,11,s
233200,3,6,412,s
190900,3,2,11,21
256200,2,6,311,s
169400,2,6,411,6
314600,2,5,311,24
135400,3,3,911,s
320100,2,6,411,s
231300,3,3,211,30
115900,2,5,11,s
318300,3,2,11,27
326800,2,3,911,s
325100,3,5,411,s
225100,3,3,11,s
235700,2,5,111,s
204400,2,4,111,15
310400,2,5,311,9
207000,3,4,911,s
124400,2,4,211,210
309200,2,6,411,6
103800,3,3,11,s
210700,3,2,11,33
306500,2,6,311,s
313800,2,5,111,s
256200,3,3,911,s
101300,2,5,11,s
361600,3,4,111,s
332700,2,6,311,s
139500,3,2,111,18
140500,3,2,111,30
123000,2,3,11,69
148800,3,4,211,s
112500,2,5,311,27
256900,3,5,311,s
337800,2,3,11,39
113900,2,3,11,39
151100,1,2,11,159
103500,2,10,414,s
124000,3,7,413,s
332400,2,4,11,9
247600,2,5,211,12
316900,2,8,413,s
180300,2,8,412,s
163600,3,4,311,9
107700,3,3,11,s
362500,2,4,11,s
158500,2,6,211,s
360600,2,5,111,s
127800,2,4,211,33
245500,3,3,111,9
160700,3,7,211,s
190800,2,3,11,s
246900,2,7,412,s
183500,2,7,412,s
225300,3,6,412,s
349000,2,5,211,s
137100,2,5,311,21
321600,3,3,11,s
218600,2,4,911,s
171300,3,2,111,6
137700,3,3,11,s
358800,3,3,211,12
221600,3,4,111,s
157800,2,6,211,s
346400,3,2,111,s
170400,3,3,211,s
349400,2,6,211,s
150900,1,2,11,147
173000,2,7,412,s
163600,3,5,211,s
109000,3,4,311,s
324500,2,6,411,6
308000,1,2,11,276
116300,3,2,111,6
210300,3,5,911,s
208000,3,2,11,12
224500,2,6,411,s
362600,2,6,411,s
127100,2,6,311,s
251700,2,4,11,s
182300,2,3,11,12
250800,1,2,11,399
327200,1,2,11,402
321900,2,3,11,42
155400,3,3,11,9
225300,3,3,11,9
223200,2,7,311,s
312500,2,5,211,s
148600,2,6,111,6
307800,3,2,11,30
172300,3,3,11,s
143600,2,6,211,s
253800,2,3,11,63
153500,3,5,111,s
232600,2,4,111,s
342700,2,5,111,s
172500,1,2,11,72
242700,2,4,111,9
203500,2,8,413,s
102300,3,3,111,s
331100,3,2,11,42
142700,2,6,11,s
156100,2,3,111,72
119400,3,3,911,s
183200,3,2,11,15
202500,2,5,211,s
104700,3,5,411,s
335800,2,6,911,s
312100,2,3,111,6
128700,1,2,11,s
209600,2,6,211,s
318300,2,7,412,s
214600,3,4,211,s
201300,2,3,911,s
100600,2,3,111,27
215300,3,6,412,s
209900,3,5,211,s
102500,3,4,11,s
301700,3,3,111,s
151900,2,6,311,6
178600,2,7,311,s
142300,3,3,911,s
343700,2,6,211,s
184100,2,5,211,s
313700,3,3,911,s
173100,3,2,11,12
133100,2,5,111,s
187900,2,6,111,s
346200,2,5,11,s
154200,3,5,111,s
159500,3,6,412,s
250800,3,5,411,s
190600,3,3,211,36
145600,3,4,311,6
192100,2,7,11,s
180600,3,2,111,39
220000,3,2,911,s
246700,3,3,111,s
193100,2,6,411,12
172600,3,3,11,s
338000,2,3,911,s
135300,2,6,411,s
310500,2,7,411,s
317800,2,4,111,24
226600,2,4,111,6
341300,2,5,911,s
229300,2,7,412,s
146300,3,5,111,s
102800,2,5,11,s
253900,2,4,211,48
155200,3,2,911,s
179300,2,9,414,s
140700,3,4,211,s
163000,2,8,411,s
106700,3,5,111,s
120600,2,7,412,s
150800,2,8,311,s
322900,2,4,111,s
353200,2,5,211,s
107300,3,5,411,15
220400,2,5,211,s
138900,1,2,11,399
205100,2,3,11,27
317900,3,2,911,s
248800,2,3,111,108
313400,1,2,11,309
257300,2,5,211,s
221700,2,5,311,21
122200,3,4,311,s
246600,2,5,311,33
256100,3,5,411,s
237700,2,4,11,s
203200,3,2,11,27
173900,1,2,11,675
310700,2,6,111,s
222500,2,3,111,30
337800,2,6,411,6
212100,2,4,11,6
122600,2,3,11,51
126100,2,4,111,24
166100,3,4,311,s
151400,2,6,411,21
162000,2,6,211,s
145800,2,6,11,s
121700,2,4,211,39
213800,3,4,211,s
214100,3,2,11,18
129300,2,4,111,24
184000,2,6,911,s
150300,3,2,11,57
205600,3,2,11,12
105100,3,3,11,s
195500,2,4,11,s
130500,3,6,412,s
165300,2,5,111,6
324700,3,3,11,s
100700,2,4,11,6
206900,3,6,911,s
185400,3,4,311,s
155100,2,6,311,6
331000,3,2,11,24
300500,2,5,211,s
140100,2,4,911,s
231500,3,4,211,6
236300,2,6,411,s
140900,3,5,311,s
225700,2,4,111,s
160700,2,8,411,s
239200,2,5,311,54
335300,2,4,211,201
213400,3,3,111,s
230400,2,5,11,s
213100,3,3,911,s
206200,1,2,11,120
194600,2,7,412,s
146300,3,3,111,21
174900,2,8,413,s
353600,3,2,11,30
120600,2,7,311,s
244400,2,5,311,18
360700,3,4,211,s
313200,2,5,11,s
191900,2,5,11,s
233300,2,5,211,s
330000,3,4,311,s
145800,3,7,411,s
243500,3,3,911,s
235100,2,3,11,30
354100,1,2,11,117
313100,3,2,911,s
196000,1,2,11,381
201900,2,5,911,s
235900,3,5,411,s
182600,2,6,11,s
131600,2,6,311,s
162900,3,3,111,s
363300,3,2,111,30
192600,2,9,414,s
238600,3,3,211,21
143600,2,8,413,s
257200,3,3,111,s
308300,2,4,11,9
148600,3,6,411,s
175200,2,6,411,s
237300,2,3,111,60
239300,3,7,412,s
171500,3,5,111,s
152200,3,2,911,s
145100,3,5,111,s
362900,2,4,911,s
174100,2,4,211,57
333700,2,6,411,6
247000,2,8,413,s
210200,2,7,411,s
230400,2,3,11,33
134900,3,5,411,s
243400,2,3,111,114
189700,3,4,111,s
202700,2,3,11,36
241200,3,3,111,s
308100,2,5,111,s
359700,2,4,911,s
251600,2,6,311,s
205500,2,4,211,36
309600,3,2,111,s
148200,2,3,111,54
235100,3,3,911,s
242000,3,3,211,33
354700,3,2,111,51
254400,2,6,411,s
209700,2,4,11,12
307100,3,3,111,s
209800,2,4,911,s
213800,3,4,311,6
151700,2,5,211,s
125900,3,4,111,s
209000,3,4,11,s
159000,2,7,111,s
255200,3,4,911,s
161600,1,2,11,138
125500,3,2,111,42
317300,2,5,11,s
231500,2,6,411,15
319000,2,4,111,12
254900,2,7,311,s
141700,1,2,11,240
356400,3,3,111,s
239600,3,2,111,24
256200,3,4,211,s
120200,3,5,411,s
232900,2,7,311,s
154500,2,4,911,s
161200,2,4,211,51
340100,3,4,311,6
361900,3,4,111,s
154100,2,5,911,s
217500,2,4,11,15
311200,2,4,911,s
225400,2,5,211,s
148500,3,5,111,s
154900,2,6,111,s
169700,3,3,11,s
229800,3,3,111,9
343900,2,3,111,42
120900,3,3,11,15
158800,2,3,11,36
300600,2,4,11,s
343000,2,5,311,9
197300,2,5,911,s
176000,2,3,111,66
122100,2,5,311,12
358900,2,3,111,30
165200,2,5,111,s
140900,1,2,11,435
345700,2,4,11,s
162300,3,4,11,s
228800,2,6,311,s
247900,2,5,211,9
217800,2,3,11,30
141100,2,6,311,s
235200,3,3,111,s
136400,2,5,311,15
334000,3,5,111,s
165800,2,6,111,s
225900,2,3,11,24
216400,3,4,211,s
160000,2,4,111,18
193800,2,4,111,s
136800,2,7,111,s
235700,3,3,11,s
201000,3,3,11,s
240000,3,4,211,s
233300,2,5,311,39
337500,2,3,11,24
331400,2,5,311,27
209200,2,4,911,s
170800,3,4,211,s
171800,1,2,11,288
307700,2,7,211,s
308800,2,7,11,s
247700,3,2,11,48
319400,2,4,211,39
204800,2,6,111,s
161300,2,7,211,s
196200,3,2,11,36
151500,2,6,111,s
305100,2,6,211,s
318200,2,3,111,21
301000,2,5,911,s
199100,2,6,911,s
226400,2,7,911,s
145800,2,4,211,78
343900,2,6,211,s
318000,3,3,11,s
231800,2,7,412,s
360000,3,4,311,s
244400,3,2,111,24
153900,2,5,11,s
164700,2,5,211,s
140800,3,4,911,s
177800,3,5,11,s
343300,2,4,11,s
329700,2,4,211,60
122600,3,3,911,s
121400,2,3,111,81
216700,2,4,911,s
158500,2,8,311,s
113600,2,3,911,s
151200,3,2,11,45
158500,2,5,211,6
201000,3,3,911,s
125900,2,7,412,s
180300,2,6,11,s
229900,2,3,11,27
142300,2,8,412,s
165100,2,6,411,6
335500,3,2,911,s
170300,3,2,11,24
363000,3,3,211,18
199400,3,5,411,s
343100,3,5,311,s
182700,2,5,11,s
148700,2,6,311,s
241600,2,7,412,s
132500,2,6,411,12
162000,2,8,413,s
199400,2,4,211,33
201700,3,5,211,s
209000,2,10,415,s
189400,3,4,211,s
354900,2,3,111,78
122600,3,4,211,s
143800,3,2,111,39
336800,3,2,111,9
175000,2,7,412,s
130000,3,5,111,s
216500,3,3,111,s
115400,2,5,211,9
102200,2,3,11,48
150600,3,3,911,s
237000,2,6,211,s
215800,2,4,111,6
129100,3,6,11,s
244100,2,5,11,s
201300,3,2,111,6
191400,2,4,911,s
203100,2,7,311,s
177300,2,6,411,9
181400,2,6,411,6
338200,2,7,412,s
158900,3,3,111,s
316000,3,4,211,s
313300,2,6,311,s
217300,2,5,911,s
207800,3,3,211,72
186200,2,7,412,s
227200,3,2,11,9
354400,2,8,413,s
334300,2,3,11,21
202300,2,5,111,s
229100,2,4,911,s
196000,2,5,311,45
120900,2,3,111,102
115300,3,4,211,s
212500,2,5,211,s
175900,2,5,211,9
199100,3,4,111,6
303800,3,2,111,15
354600,2,6,411,6
247100,2,6,11,s
132200,3,5,11,s
150700,3,4,311,s
307500,2,7,211,s
128500,3,6,211,s
155000,2,8,413,s
252400,2,4,111,s
256200,3,4,11,s
106100,2,4,211,72
359600,3,3,11,s
104800,3,2,111,18
360600,2,6,311,s
303200,2,6,411,6
317800,3,5,411,s
151600,2,7,911,s
222800,2,6,411,9
302700,2,7,412,s
192000,3,5,11,s
318200,3,2,11,12
362800,2,3,111,30
310800,2,3,111,21
361300,2,6,311,s
316800,2,4,11,9
358100,3,3,211,s
117300,3,2,111,6
155300,2,3,111,72
183400,3,2,11,18
317200,2,4,911,s
247600,3,2,11,36
115500,3,2,11,15
105200,2,7,412,s
145200,3,4,311,15
155900,2,8,412,s
